period,symbol,tier,rank,composite_score,train_return,train_sharpe,train_trades,train_win_rate,train_profit_factor,train_max_drawdown,test_return,test_sharpe,test_trades,test_win_rate,test_profit_factor,test_max_drawdown,sector,industry,market_cap,beta,avg_volume,price,fifty_two_week_high,fifty_two_week_low,trailing_pe,dividend_yield,hist_volatility
1,XOM,1,20,4.873763163897031,47.47034910453402,0.5396570872575008,9,66.66666666666666,3.7850625604978636,19.89522941321496,-12.069639274248289,-0.7686899624715807,6,16.666666666666664,0.27855720503947123,15.5412406356846,Energy,Oil & Gas Integrated,586537566208,0.365,16331731,137.58,138.0,97.8,19.997093,301.0,34.59127880177547
1,CI,1,21,4.772128852994953,30.100519130508818,0.42518369690181534,14,57.14285714285714,3.2662224122375596,8.759598133983864,3.0085916312671657,-0.1902517718310847,5,20.0,1.3815939306816158,5.512469681272723,Healthcare,Healthcare Plans,72759730176,0.269,2034755,272.38,350.0,239.51,12.062888,224.00000000000003,32.20397855242395
1,DVN,1,22,4.694324022997904,93.16620364437595,0.6101155280571848,10,40.0,2.392275980575399,28.96734515186817,4.871203545350733,0.10325776715022983,3,33.33333333333333,1.980993552493102,7.911823329608832,Energy,Oil & Gas E&P,25284085760,0.655,8545111,39.83,39.985,25.89,9.393868,243.00000000000003,58.802291834533484
1,CTVA,1,23,4.290577636943046,36.56164044953027,0.36993782968700795,10,60.0,3.5671282989533553,11.24494622375414,-6.1637678097822945,-0.9520238694984072,5,40.0,0.3660603615089186,6.849230303678778,Basic Materials,Agricultural Inputs,49608257536,0.745,3847840,73.05,77.41,53.4,29.5749,99.0,32.73605716338571
1,OKE,1,24,4.273571865239934,32.90121131825246,0.6039602308292318,7,71.42857142857143,3.568017431146783,16.59037435779863,2.4765308052405732,-0.35516430800505083,4,0.0,0.0,7.711830080245234,Energy,Oil & Gas Midstream,49914458112,0.92,4269431,79.26,103.64,64.02,14.569853,535.0,45.38714540684033
1,MCK,1,25,4.009045538110125,30.4692474702128,0.6681676626845259,14,50.0,2.6662776970172652,13.539778881426876,8.725720117766489,0.31268431089739035,3,66.66666666666666,19.324625998472946,4.81170544778231,Healthcare,Medical Distribution,102818627584,0.409,707557,826.62,895.58,570.51,25.8723,39.0,27.688574225732793
1,FSLR,1,26,3.953098417777343,69.03999958779907,0.41280114818911695,10,40.0,3.4965247418022343,25.20813149302768,-14.638664778869625,-0.735110632695732,6,33.33333333333333,0.23069000371841705,19.187003250244125,Technology,Solar,26763724800,1.597,2173429,249.41,285.99,116.56,19.155914,0.0,50.6430420198613
1,GWW,1,27,3.762592306659374,34.221855771705734,0.6151631989040213,11,45.45454545454545,2.478975636744191,13.870081042921116,6.606979950031566,0.2278106770878711,5,40.0,1.907129181502976,9.62028406210656,Industrials,Industrial Distribution,51180978176,1.126,279506,1070.01,1139.15,893.99,30.022728,85.0,29.125261848290524
1,SRE,1,28,3.5951603389019953,29.30151873537923,0.37905646468704773,11,36.36363636363637,2.9531415956574967,9.123469940616404,0.2739669912735554,-7.852136312471497,3,33.33333333333333,1.119269858382901,6.601885736505441,Utilities,Utilities - Diversified,56639700992,0.746,3707226,86.78,95.72,61.9,26.701538,296.0,26.237528355366795
1,PCG,1,29,3.0666972787425557,37.750831356364436,0.4710957738813525,7,57.14285714285714,4.119001397515839,23.88673326444773,7.815122396613972,0.2818461222860417,5,40.0,4.691917262124261,8.218084904239177,Utilities,Utilities - Regulated Electric,32814804992,0.379,22690001,14.93,17.95,12.97,12.546218,132.0,53.418741390880854
1,FE,1,30,2.890424838128498,23.017336452700434,0.5330021803931736,8,50.0,3.753993695478115,15.933673363281661,-20.601928054836204,-0.6894466259292263,5,0.0,0.0,21.72301442945019,Utilities,Utilities - Regulated Electric,27387123712,0.626,4554098,47.41,48.2,37.58,20.613045,375.0,27.817290379423675
1,COR,1,31,2.8220980601406294,26.65431186953604,0.6020435852726737,12,41.66666666666667,2.533605640637242,14.406627439175988,16.10246141028806,0.4339311348153617,3,100.0,0.0,3.2639787073078876,Healthcare,Medical Distribution,68002463744,0.665,1420650,350.54,377.54,237.71,43.92732,67.0,26.437706479878088
1,GD,1,32,2.6706416005043607,22.40864403328875,0.4690271103048771,8,50.0,3.411100727524395,13.424325014650803,4.334911098266381,0.04460553131435962,6,33.33333333333333,1.3862311841918074,2.620581321879593,Industrials,Aerospace & Defense,96346562560,0.414,1236052,356.68,369.7,239.2,23.116007,164.0,24.080160845699396
1,BLDR,1,33,2.4936223185550204,59.82745318238067,0.4402636497446272,8,25.0,2.3131195903330166,24.433222818038967,55.33114106056214,0.5356124515250529,3,0.0,0.0,12.719112097080282,Industrials,Building Products & Equipment,12947879936,1.569,2127578,117.09,173.84,94.35,22.218216,0.0,50.43610820940826
1,CVX,1,34,2.4557678139830843,45.48777262750492,0.480971572291397,10,40.0,2.1573817108357045,19.22001708519832,-0.23470756481644983,-10.416833195803191,3,33.33333333333333,0.9400546307082465,6.524758251251069,Energy,Oil & Gas Integrated,342378741760,0.687,9596144,169.93,170.42,132.04,23.866573,405.0,34.42449679976998
1,F,1,35,2.3920059701598015,68.56899388055895,0.5329135462597884,12,41.66666666666667,2.3321169475889505,35.62645438178109,-5.36648173733949,-1.0076882801605573,6,33.33333333333333,0.7073638787409661,17.98165302646166,Consumer Cyclical,Auto Manufacturers,55065772032,1.631,59544731,13.82,14.5,8.44,11.811966,430.99999999999994,44.12367775581717
1,CAH,1,36,2.310663737540294,29.293885804128237,0.3570862307594208,11,36.36363636363637,2.809038023830123,12.716598440174705,12.363587007654143,0.39055973054345583,5,40.0,5.031248275537647,4.39116397191518,Healthcare,Medical Distribution,49987620864,0.654,2266619,210.39,215.48,120.72,31.685242,95.0,29.621380663551555
1,PG,1,37,2.1460064503315297,17.017160070687567,0.46622113445862334,11,54.54545454545454,2.5822905599951063,9.546696705770463,5.682498018573834,0.17094430666927146,6,33.33333333333333,1.8893592466570357,4.054561987255769,Consumer Defensive,Household & Personal Products,344847122432,0.388,10552059,147.34,179.99,137.62,21.828148,285.0,20.40324962799394
1,WMB,1,38,2.066975314463198,27.3109009958465,0.6501271152822755,11,63.63636363636363,2.1890133434109855,18.803878079272984,10.466325783371232,0.3566996679607157,4,25.0,0.18596050421021632,5.374280070142777,Energy,Oil & Gas Midstream,81723957248,0.658,7181714,66.92,67.01,51.58,34.673576,321.0,33.3680476277205
1,ESS,1,39,2.044347812922816,17.67733017865836,0.5727607661000841,8,62.5,2.451672232207432,12.142204900766698,0.16965212504929106,-13.0352176611415,5,20.0,0.25074435102082643,16.931744032599955,Real Estate,REIT - Residential,16954928128,0.741,529532,245.48,316.29,243.25,18.681887,408.0,29.623562026673607
1,DLTR,1,40,2.013886265155449,35.25071489331819,0.49298686971724515,12,33.33333333333333,2.087656341289875,18.01471311650073,-9.071856843566872,-0.8319178970282607,3,0.0,0.0,16.73626391281002,Consumer Defensive,Discount Stores,24292569088,0.749,3354390,119.1,142.4,61.8,22.556816,0.0,38.08265496311293
1,TDG,1,41,1.9307006702785112,23.986496748598896,0.7088249960548687,10,50.0,1.4714015486551537,12.957526599773812,8.917814722171013,0.3183853603294999,6,33.33333333333333,0.7629830685542164,10.443202764984425,Industrials,Aerospace & Defense,79573925888,0.917,319303,1412.13,1623.83,1183.6,43.977886,0.0,38.31761860720064
1,CVNA,1,42,1.8613934817088305,133.98736217238994,0.54695585485258,13,15.384615384615385,1.3103766963972667,51.59101651936883,104.03572398946093,0.5551521146692375,9,0.0,0.0,51.374275940168545,Consumer Cyclical,Auto & Truck Dealerships,88898084864,3.553,4050222,410.04,486.89,148.25,93.19091,0.0,121.90131699811599
1,COST,1,43,1.7710076307790998,24.124042640031828,0.6173344646819554,13,30.76923076923077,1.6326582176202744,13.7292071271241,0.06442703971023533,-35.26786452176122,6,50.0,0.6416729438008,6.616607911848303,Consumer Defensive,Discount Stores,426545676288,1.008,2762929,960.78,1078.23,844.06,51.571663,54.0,24.57494360161451
1,BG,1,44,1.7124607520427402,26.31470747833,0.47891060619764503,11,36.36363636363637,2.014066655851666,14.82197972058329,-3.0813170840582993,-1.326835315278057,6,0.0,0.0,18.472254202074254,Consumer Defensive,Farm Products,22294528000,0.768,1514896,115.3,118.35,67.4,12.969628,241.0,33.11009581858116
1,LMT,1,45,1.6785286532334416,24.29371054355771,0.35055416074640766,10,50.0,2.7733718039675135,14.071108616278213,-3.526701626903128,-1.2321834025461438,6,16.666666666666664,0.24484519334352256,7.624819688469874,Industrials,Aerospace & Defense,139441684480,0.245,1558968,597.27,599.32,410.11,33.237064,231.99999999999997,25.291907107151218
1,INVH,1,46,1.5851147410890194,19.3869281232417,0.7342825853040709,11,54.54545454545454,1.6685868032845514,14.985123556172368,9.489105345895865,0.33397631636936914,3,33.33333333333333,7.182671056315949,5.6107596201009,Real Estate,REIT - Residential,16067269632,0.83,5876122,26.21,35.799,25.29,27.589474,448.00000000000006,28.965329682996927
1,AMD,1,47,1.556128750697019,41.74733424272918,0.5068511833465849,11,36.36363636363637,1.7362818456355298,23.60934352784915,4.382359293022131,0.05037360608587725,6,16.666666666666664,1.1506951602578899,25.794304109640485,Technology,Semiconductors,411471249408,1.95,40007026,252.74,267.08,76.48,131.63542,0.0,52.61525061572482
1,KIM,1,48,1.5074852256059725,16.13212430492279,0.6402357220079982,7,42.857142857142854,1.842521783231416,12.62382682825534,5.377427661876144,0.14788822488705816,2,50.0,2.68085984286815,6.255577028410039,Real Estate,REIT - Retail,13868955648,1.065,4913770,20.48,23.03,17.93,24.674698,497.0,40.10162116085893
1,AZO,1,49,1.4857592389440366,21.666798972656267,0.36149599755323863,11,36.36363636363637,2.851800067760416,15.03380395302661,-0.43684170336915074,-5.863935910961465,4,25.0,0.9178179489855276,4.508628704257224,Consumer Cyclical,Auto Parts,62907060224,0.42,163932,3782.14,4388.11,3210.72,26.40053,0.0,27.86292336710425
1,PCAR,1,50,1.4786401751743066,22.323280917360222,0.7500152196069885,11,36.36363636363637,1.715380997477684,19.4234420251939,-6.055899426876,-0.9586975991187549,6,0.0,0.0,17.526603256289338,Industrials,Farm & Heavy Construction Machinery,64631648256,1.024,3207631,123.06,125.36,84.65,27.28603,108.0,26.746104176861646
1,SMCI,1,51,1.4665228794252783,44.13794199497989,0.39319394907207855,12,41.66666666666667,2.2626040622535135,26.77556384362388,71.78211581896686,0.5451778951879626,7,28.57142857142857,2.06073753522378,31.75435519908547,Technology,Computer Hardware,18631469056,1.532,27132396,31.21,66.44,25.71,24.574802,0.0,58.06895612867987
1,SO,1,52,1.315052232050701,15.650143517392333,0.4098581110763113,12,41.66666666666667,2.0482734208322637,9.990719950283708,-4.29822495752582,-1.114642081409678,6,33.33333333333333,0.96781002103489,12.123186354408658,Utilities,Utilities - Regulated Electric,97260601344,0.447,5987506,88.33,100.84,82.69,21.972637,333.0,24.78141743039015
1,ADM,1,53,1.3107809033776312,27.296385796547472,0.41034267196817775,13,46.15384615384615,1.987831486896705,16.98639776640832,8.190128363045934,0.29537653515407863,4,25.0,0.2183052912741569,4.5839492466394045,Consumer Defensive,Farm Products,32390400000,0.694,3275890,67.4,69.75,40.98,27.398375,299.0,28.222876850752577
1,UDR,1,54,1.3087624016358892,15.773788197373495,0.407336364113063,12,41.66666666666667,1.920793289845826,9.429941693673364,1.6218371847764201,-0.8465911094123636,4,25.0,1.7833496088623964,7.020778485470721,Real Estate,REIT - Residential,13715495936,0.712,3400393,36.43,46.47,32.94,82.795456,463.99999999999994,29.597078585023677
1,SBAC,1,55,1.2664657477219512,18.75034479726587,0.5923570294420943,12,66.66666666666666,2.0915492913529175,18.3428772732051,-10.254626578278724,-0.802556039397803,5,0.0,0.0,14.28919378211945,Real Estate,REIT - Specialty,19624642560,0.869,832181,184.16,245.16,179.89,23.13568,238.0,30.368926912742566
1,DPZ,1,56,1.2481664177439862,14.025125467230337,0.3802604783702762,9,44.44444444444444,2.318499810181429,9.90655183751304,0.9131392995164411,-1.9517283478203566,5,0.0,0.0,19.531869219913137,Consumer Cyclical,Restaurants,13761873920,1.158,583211,405.37,500.55,382.47,23.719719,168.0,32.39590649395963
1,FRT,1,57,1.215443879143659,19.78447922605571,0.4619453162050924,9,44.44444444444444,2.336051126760268,17.56558523161215,4.482582032000626,0.06215588785494803,5,20.0,0.1094023239457588,5.9286050302496855,Real Estate,REIT - Retail,8664300544,1.027,685263,99.82,111.82,80.65,25.335026,445.0,35.80744265507736
1,MSI,1,58,1.213398798335038,16.02150030490059,0.4084779789169224,11,45.45454545454545,2.158805822084066,11.643454520689083,0.17926187232750745,-12.305484472931559,5,20.0,1.0275741267041556,6.761889800975188,Technology,Communication Equipment,67487899648,1.005,1469406,405.08,492.22,359.36,32.48436,119.0,27.72988839399059
1,SYY,1,59,1.2003552823408012,19.874489878259126,0.35664924264927367,8,37.5,2.3879686016319974,14.101200920057005,-9.80639104330514,-0.8128498598708623,7,28.57142857142857,0.09475722090603106,10.285083283782734,Consumer Defensive,Food Distribution,39995203584,0.618,3392349,83.51,85.33,67.12,22.509434,257.0,35.40631020999122
1,ABBV,1,60,1.164488121321528,21.54317343901728,0.35036792541962886,11,27.27272727272727,1.9968428985811826,12.94323555159041,1.4565806739227583,-1.0081445256431194,5,40.0,0.13112698844806125,10.682020261629335,Healthcare,Drug Manufacturers - General,386473984000,0.35,6220180,218.67,244.81,164.39,165.65909,297.0,24.094968226558557
1,TRV,1,61,1.1032383616561947,17.427511074153877,0.28369818389224616,9,55.55555555555556,2.055746571649623,9.212810603018447,0.903650738490791,-1.9782843121703053,3,33.33333333333333,1.2691912313100844,5.706328238040663,Financial Services,Insurance - Property & Casualty,62912811008,0.531,1492667,282.04,296.85,230.43,10.285923,156.0,27.39981736036765
1,ERIE,1,62,1.07575097990813,24.149281613462747,0.4645602323232883,13,30.76923076923077,1.7739931380143015,18.50062632888293,4.463574797336012,0.05996203630130915,7,0.0,0.0,20.799375847247056,Financial Services,Insurance Brokers,14302848000,0.373,160985,273.53,456.93,270.07,22.058872,204.0,31.246351236582697
1,VST,1,63,1.042016700982921,22.208058016346556,0.37064979506959495,7,28.57142857142857,2.1805614310333574,17.22534758423949,0.9357062087502088,-1.890733254423084,5,0.0,0.0,13.957880940387533,Utilities,Utilities - Independent Power Producers,56123056128,1.418,4930827,165.64,219.82,90.51,59.582733,55.00000000000001,37.95623894528483
1,APA,1,64,1.0373996625633237,61.58407208261869,0.45854267527463816,14,28.57142857142857,1.5257455855970854,41.53212784858962,2.016848351151701,-0.5677041298878978,5,0.0,0.0,20.972463613669728,Energy,Oil & Gas E&P,9306025984,0.743,6224626,26.01,27.72,13.58,6.2224884,387.0,69.01370268206324
1,CPB,1,65,0.9946721898796536,14.763998355246066,0.4086503066633685,11,54.54545454545454,2.023720233318702,12.2751360842839,-6.895360618642354,-0.9122712696250184,7,14.285714285714285,0.2705901755410552,9.586152596896998,Consumer Defensive,Packaged Foods,8043661824,-0.043,6674273,26.98,43.85,25.62,13.907216,570.0,24.066845107767964
1,PFG,1,66,0.9833391098861379,19.185427095663353,0.7319294706871275,10,40.0,1.4602331102324781,20.85256986607143,9.83685088895725,0.34257990387372816,3,33.33333333333333,2.9736328939605565,7.713565682640229,Financial Services,Asset Management,20951373824,0.9,1341216,94.05,94.34,68.39,13.790322,343.0,36.730109766850774
1,LIN,1,67,0.970417315765454,13.488589301681998,0.3994681771456295,12,50.0,1.8197925018200314,10.104435437014162,-3.1941932680681795,-1.3003500637998031,6,33.33333333333333,0.5881643083983435,9.896189412607674,Basic Materials,Specialty Chemicals,211712655360,0.855,2861313,451.5,486.38,387.78,30.200668,132.0,26.208943035673098
1,OXY,1,68,0.96965950043671,41.71451696231261,0.6555930355327351,11,27.27272727272727,1.5115982334148808,42.63229075135009,0.6846125197344399,-2.7959463185711675,4,0.0,0.0,7.586429703437799,Energy,Oil & Gas E&P,44166983680,0.38,9858488,44.83,52.58,34.78,32.963238,215.0,62.56458116328496
1,NEE,1,69,0.9560678163133306,22.887422568467276,0.3299190531204656,11,72.72727272727273,1.873768598831688,14.798971808133084,-5.444383425812937,-1.0015307311697943,3,66.66666666666666,0.050322577356175804,8.566589297244748,Utilities,Utilities - Regulated Electric,182374121472,0.0,9595750,87.57,88.96,61.72,26.617022,260.0,28.408701470576254
1,WMT,1,70,0.9295190664991518,11.51118870945227,0.2731900218429298,12,50.0,2.5774489756867025,8.720005934386634,5.744303383658145,0.17531699857086375,4,50.0,2.9997335404682097,4.438190751185674,Consumer Defensive,Discount Stores,929395245056,0.661,28438654,116.57,121.62,79.81,40.616726,80.0,22.080539621411184
1,GIS,1,71,0.9272268903182181,13.338803059790806,0.49736604722559297,15,60.0,1.6686624236051841,11.93920649027758,1.266451809000535,-1.2461704209352122,3,33.33333333333333,1.2865798217411717,9.060482637676298,Consumer Defensive,Packaged Foods,23664363520,-0.068,7164181,44.35,67.35,42.79,9.537634,546.0,22.031798864384886
1,PNW,1,72,0.9161326798466721,18.860678989203894,0.4471341780092137,8,37.5,2.03156044416072,18.701074656671896,-2.14355180357374,-1.6547215148522036,4,25.0,0.20494184948514368,6.748715926109487,Utilities,Utilities - Regulated Electric,11212596224,0.543,1329880,93.68,96.5,85.03,19.315464,384.0,26.538522694414706
1,DE,1,73,0.9050306255268307,23.580925449430048,0.28425290420697813,11,45.45454545454545,1.9340462425625697,14.324165624589012,-0.6355109093120648,-4.211278566751681,3,33.33333333333333,0.533290873145019,10.317589337537656,Industrials,Farm & Heavy Construction Machinery,142316814336,1.01,1428383,525.01,533.78,404.42,28.409634,125.0,33.19301234835794
1,TT,1,74,0.893857182562048,17.721643388722995,0.5172274568316193,12,33.33333333333333,1.4235144209475594,14.59752746698303,8.957552578168881,0.3195341909020231,6,0.0,0.0,12.48644438265759,Industrials,Building Products & Equipment,87715561472,1.216,1453585,394.2,476.19,298.15,30.183767,96.0,29.69173066937188
1,WRB,1,75,0.8892325315666858,18.62319556534715,0.4270918976130725,10,40.0,1.7724667267508205,15.853979237815231,-6.696013240029719,-0.9222422211577875,4,25.0,0.11558061658583156,10.971008176390306,Financial Services,Insurance - Property & Casualty,25716033536,0.388,3104993,67.67,78.96,58.07,15.206742,54.0,28.138080846043046
1,OMC,1,76,0.858207003796891,21.545805913360972,0.35213771457678866,10,40.0,1.8567423220005226,16.414772456282037,-11.507271951355413,-0.7780408487223781,5,20.0,0.1610949699993818,12.646411001317373,Communication Services,Advertising Agencies,24289142784,0.755,4525186,76.54,89.27,68.37,11.289085,372.0,31.53212402279327
1,FANG,1,77,0.8404569988989974,35.78191947492635,0.44345520979156106,10,40.0,1.65777472032752,31.298491773228175,-14.714458950043142,-0.7342980091370558,9,11.11111111111111,0.14531336747648144,27.961629735712467,Energy,Oil & Gas E&P,46395940864,0.577,1791998,160.27,173.02,114.0,11.254916,250.99999999999997,58.72194513853313
1,VLO,1,78,0.7947654352545851,37.33061442055801,0.5149531261068448,11,45.45454545454545,1.6450165115974418,39.7891010448859,-22.249461176549666,-0.6811460896112256,8,0.0,0.0,30.609715309452316,Energy,Oil & Gas Refining & Marketing,57166135296,0.767,3033009,184.02,194.35,99.0,38.257797,262.0,47.92466828159841
1,MOH,1,79,0.7818557771262757,13.651637259033201,0.400848091680033,11,45.45454545454545,1.9635753494827617,13.743124545862706,-0.6775265076904402,-3.985926982491688,5,20.0,0.34395837975017246,14.908497171300807,Healthcare,Healthcare Plans,10135400448,0.491,1592350,187.0,359.97,133.4,11.514778,0.0,34.54984580000137
1,WTW,1,80,0.6896326029604966,10.531389768623756,0.5404481841506366,12,41.66666666666667,1.5556659237030923,12.83920999683064,-13.917539046915483,-0.7432848549647117,7,28.57142857142857,0.17298940984864497,17.68045404100687,Financial Services,Insurance Brokers,30662258688,0.635,637040,314.33,352.79,292.97,15.039713,117.0,27.141383350700586
1,ALB,1,81,0.6766564766989677,23.61816671828898,0.4699925213720392,10,50.0,1.2450844515921244,20.425264913826126,4.048793575821907,0.006957871180128479,3,100.0,0.0,10.00257242000605,Basic Materials,Specialty Chemicals,21695186944,1.412,3512454,184.33,195.69,49.43,0.0,83.0,49.97105660850805
1,CEG,1,82,0.6743157914112983,3.38034292866094,0.4083440520065032,2,50.0,3.3584161131217654,6.874769940573734,-5.647207934041432,-1.3541573151475403,2,0.0,0.0,6.030343922505763,Utilities,Utilities - Independent Power Producers,104321433600,1.145,2945472,287.95,412.7,161.35,33.02179,54.0,40.83180230990615
1,ETR,1,83,0.6562404722124008,14.044701942242144,0.38251474740438973,8,37.5,1.745023308901724,14.285614677986576,-11.650583967165307,-0.7755721852126389,6,16.666666666666664,0.20389183467389307,11.937099161530963,Utilities,Utilities - Regulated Electric,43087671296,0.648,2607198,96.48,98.58,75.57,23.763548,265.0,26.78158479425152
1,DOW,1,84,0.6272376241345594,25.18600992841238,0.4405165133683744,10,30.0,0.8610827507570704,15.231208099465324,-8.276961488832136,-0.8563658330380879,5,0.0,0.0,14.725439962928954,Basic Materials,Chemicals,19745118208,0.776,11788839,27.78,41.475,20.402,0.0,503.0,35.45519455159024
1,ANET,1,85,0.6239192780327123,13.797142532791096,0.6738800588895104,10,40.0,1.3487659533563285,20.09925433643606,6.540237647712721,0.22424366952865496,7,42.857142857142854,1.4037237546339125,13.67200217679889,Technology,Computer Hardware,189081649152,1.414,7825695,150.15,164.94,59.43,57.09125,0.0,42.244102781112694
