period,train_start,train_end,test_start,test_end,in_sample_return,in_sample_sharpe,in_sample_drawdown,in_sample_trades,in_sample_win_rate,in_sample_profit_factor,out_sample_return,out_sample_sharpe,out_sample_drawdown,out_sample_trades,out_sample_win_rate,out_sample_rr_ratio,out_sample_profit_factor,out_sample_expectancy,return_degradation_pct,trade_difference,params
1,2021-08-11,2023-02-02,2023-02-03,2023-08-02,4.413098434317804,-0.044001194559539505,20.70119182179597,2202,33.42889122747859,1.1637034360709662,2.4631305007170172,0.0,5.180250701039589,372,22.21598936258622,0.7643874046472662,0.7648441181535786,98.22618734297872,44.18591523898834,-1830,"{'neighbors_count': 10, 'max_bars_back': 500, 'feature_count': 5, 'trend_following_labels': False, 'allow_reentry': True, 'min_prediction_strength': 4, 'f1_type': 'RSI', 'f1_param_a': 14, 'f1_param_b': 1, 'f2_type': 'ADX', 'f2_param_a': 14, 'f2_param_b': 1, 'f3_type': 'ATRR', 'f3_param_a': 14, 'f3_param_b': 1, 'f4_type': 'PP', 'f4_param_a': 14, 'f4_param_b': 1, 'f5_type': 'ER', 'f5_param_a': 14, 'f5_param_b': 1, 'use_volatility_filter': False, 'use_regime_filter': True, 'regime_threshold': Decimal('-0.1'), 'use_adx_filter': False, 'adx_threshold': 20, 'use_ema_filter': False, 'ema_period': 200, 'use_sma_filter': False, 'sma_period': 200, 'use_kernel_filter': True, 'use_kernel_smoothing': False, 'kernel_lookback': 8, 'kernel_rel_weight': 8.0, 'kernel_start_bar': 25, 'kernel_lag': 2, 'use_dynamic_exits': True, 'bars_to_hold': 10000, 'use_rsi_exit': False, 'rsi_exit_period': 14, 'rsi_overbought': 70, 'rsi_oversold': 30, 'use_kernel_exit': True, 'position_size_pct': Decimal('0.95'), 'stop_loss_pct': Decimal('0.05'), 'use_stop_loss': True, 'long_only': True, 'verbose': False, 'test_start_idx': 0}"
2,2021-11-09,2023-05-03,2023-05-04,2023-10-31,4.787055284023703,-0.10860587685647402,15.691531309691136,924,58.632161904413216,18.751394112474866,-1.5138838885003414,0.0,5.055664907089838,122,7.731239092495637,0.0735217145898195,0.08146993487564132,-13.051595892639217,131.6245332188406,-802,"{'neighbors_count': 10, 'max_bars_back': 500, 'feature_count': 5, 'trend_following_labels': True, 'allow_reentry': True, 'min_prediction_strength': 4, 'f1_type': 'RSI', 'f1_param_a': 14, 'f1_param_b': 1, 'f2_type': 'ADX', 'f2_param_a': 14, 'f2_param_b': 1, 'f3_type': 'ATRR', 'f3_param_a': 14, 'f3_param_b': 1, 'f4_type': 'PP', 'f4_param_a': 14, 'f4_param_b': 1, 'f5_type': 'ER', 'f5_param_a': 14, 'f5_param_b': 1, 'use_volatility_filter': True, 'use_regime_filter': True, 'regime_threshold': Decimal('-0.1'), 'use_adx_filter': False, 'adx_threshold': 20, 'use_ema_filter': False, 'ema_period': 200, 'use_sma_filter': False, 'sma_period': 200, 'use_kernel_filter': False, 'use_kernel_smoothing': False, 'kernel_lookback': 8, 'kernel_rel_weight': 8.0, 'kernel_start_bar': 25, 'kernel_lag': 2, 'use_dynamic_exits': True, 'bars_to_hold': 10000, 'use_rsi_exit': False, 'rsi_exit_period': 14, 'rsi_overbought': 70, 'rsi_oversold': 30, 'use_kernel_exit': True, 'position_size_pct': Decimal('0.95'), 'stop_loss_pct': Decimal('0.05'), 'use_stop_loss': True, 'long_only': True, 'verbose': False, 'test_start_idx': 0}"
3,2022-02-07,2023-08-01,2023-08-02,2024-01-29,16.442398942152955,1.0427053652213765,26.527680284486816,1037,29.038763737716614,1.3448048381786812,5.882692732799429,0.13651036941680678,4.993520101796206,141,16.05584642233857,0.06907997660315016,0.06907997660315016,279.46037519739235,64.22241819155646,-896,"{'neighbors_count': 10, 'max_bars_back': 500, 'feature_count': 5, 'trend_following_labels': False, 'allow_reentry': True, 'min_prediction_strength': 4, 'f1_type': 'RSI', 'f1_param_a': 14, 'f1_param_b': 1, 'f2_type': 'ADX', 'f2_param_a': 14, 'f2_param_b': 1, 'f3_type': 'ATRR', 'f3_param_a': 14, 'f3_param_b': 1, 'f4_type': 'PP', 'f4_param_a': 14, 'f4_param_b': 1, 'f5_type': 'ER', 'f5_param_a': 14, 'f5_param_b': 1, 'use_volatility_filter': True, 'use_regime_filter': True, 'regime_threshold': Decimal('-0.1'), 'use_adx_filter': False, 'adx_threshold': 20, 'use_ema_filter': False, 'ema_period': 200, 'use_sma_filter': False, 'sma_period': 200, 'use_kernel_filter': False, 'use_kernel_smoothing': False, 'kernel_lookback': 8, 'kernel_rel_weight': 8.0, 'kernel_start_bar': 25, 'kernel_lag': 2, 'use_dynamic_exits': True, 'bars_to_hold': 10000, 'use_rsi_exit': False, 'rsi_exit_period': 14, 'rsi_overbought': 70, 'rsi_oversold': 30, 'use_kernel_exit': True, 'position_size_pct': Decimal('0.95'), 'stop_loss_pct': Decimal('0.05'), 'use_stop_loss': True, 'long_only': True, 'verbose': False, 'test_start_idx': 0}"
