symbol,initial_value,final_value,total_return,return_pct,annualized_return,spy_return,outperformance,sharpe,calmar,sqn,max_drawdown,max_drawdown_money,total_trades,wins,losses,win_rate,avg_win,avg_loss,rr_ratio,profit_factor,expectancy,best_trade,worst_trade,avg_trade_len,max_trade_len,max_win_streak,max_loss_streak,ml_accuracy,ml_bullish_accuracy,ml_bearish_accuracy
VRTX,10000,9541.09017944336,-458.9098205566406,-4.589098205566411,-0.4867869946450387,16.91171543785197,-21.500813643418383,-0.9661369012954505,-0.21048819045731662,-0.3255203939100414,21.802164746610813,2268.159912109375,4,2,1,50.0,537.8050384521484,1669.7998046875,0.32207755501133123,0.6441551100226625,-565.9973831176758,741.400146484375,-1669.7998046875,41.0,71,1,1,48.78048780487805,54.09836065573771,43.54838709677419
CB,10000,10439.179460867546,439.17946086754637,4.39179460867547,0.44746080253397214,16.91171543785197,-12.5199208291765,-0.22763233126267904,0.3621238483503022,0.491316365320672,12.12788008490136,1356.6652553989989,7,2,5,28.57142857142857,576.321392868001,142.69266497369077,4.038899918045972,1.615559967218389,62.73992298107828,580.4229065856114,-348.5997009277344,19.857142857142858,49,1,5,46.963562753036435,52.98507462686567,39.823008849557525
BMY,10000,7754.25932938734,-2245.7406706126603,-22.457406706126605,-2.607383165014987,16.91171543785197,-39.36912214397857,-0.42300534573049053,-0.6241312598364547,-3.2077448944122757,35.98186495579675,3642.4943421542375,8,0,7,0.0,0.0,484.9074093236606,0.0,0.0,-484.9074093236606,0.0,-1350.5673746798825,10.285714285714286,30,0,7,45.74898785425101,44.91525423728814,46.51162790697674
IBN,10000,9717.558562480313,-282.4414375196866,-2.824414375196871,-0.2971656676938994,16.911727434198575,-19.736141809395445,-0.5585664909153633,-0.19448718589842998,-0.2330156326932647,14.522367435929214,1650.981102204949,9,3,6,33.33333333333333,384.58627435689624,239.36671009839608,1.6066823753345023,0.8033411876672513,-31.382381946632023,878.8178280170513,-658.3500480651855,8.666666666666666,36,3,6,48.582995951417004,41.66666666666667,52.14723926380368
ENB,10000,9435.104703778265,-564.8952962217354,-5.648952962217358,-0.6021881847936505,16.91171543785197,-22.56066840006933,-1.0129199476158597,-0.3967677262732812,-0.9151174991420455,14.237430587604132,1566.320240020752,6,2,4,33.33333333333333,212.63242429208628,247.54003620147705,0.8589819552220681,0.42949097761103405,-94.14921603695596,353.8719539523221,-455.3998489379883,12.166666666666666,48,2,4,45.74898785425101,60.0,38.92215568862276
GSK,10000,14955.035146696024,4955.035146696024,49.55035146696023,4.269187908573935,16.911703441507832,32.6386480254524,0.23551197891056339,3.5170935663510448,1.6547627849746218,14.088437095055252,1631.704942433811,5,3,2,60.0,1989.2370273084587,506.33796761467534,3.9286744319799336,5.8930116479699,991.007029339205,2985.9917326401164,-510.0984070528675,36.6,110,1,1,56.50406504065041,63.06818181818182,40.0
CMCSA,10000,10019.03240117293,19.032401172929895,0.19032401172929259,0.01975300898260368,16.911727434198575,-16.721403422469283,-0.9811369552200178,0.015933804595195458,-0.22090350476948484,11.944668367947806,1300.0061474912272,6,1,4,16.666666666666664,517.0363803574244,165.28367865592844,3.1281756587336167,0.7820439146834042,-51.563668820369685,517.0363803574244,-339.23179364656147,16.0,34,1,4,51.012145748987855,51.61290322580645,50.649350649350644
CME,10000,9527.428868927707,-472.5711310722927,-4.725711310722924,-0.5015972873273156,16.91171543785197,-21.637426748574896,-0.7429448013199194,-0.5876475528280725,-2.7945870287347607,8.041744218928997,814.2507450462381,6,0,5,0.0,0.0,130.84613539414607,0.0,0.0,-130.84613539414607,0.0,-251.40358064765672,7.0,17,0,5,38.05668016194332,41.86046511627907,37.254901960784316
ADP,10000,8892.717290081819,-1107.2827099181814,-11.072827099181815,-1.211595128701437,16.911703441507832,-27.984530540689647,-0.7836583408327906,-0.9908397098168225,-3.1051204298462998,11.175195129420944,1118.8074220060134,6,0,5,0.0,0.0,161.45763882937132,0.0,0.0,-161.45763882937132,0.0,-363.94476977314275,3.8,6,0,5,47.368421052631575,48.97959183673469,46.96969696969697
NOC,10000,11515.180951952863,1515.1809519528633,15.151809519528637,1.4762668809608748,16.91171543785197,-1.7599059183233337,0.09523704022010844,1.6014135949809247,0.7868476932244057,9.461521724941468,1159.226277220896,6,2,3,33.33333333333333,865.0435188685807,146.2853253070053,5.913399153695941,3.942266102463961,190.82428941818998,1719.9563592476434,-188.71965591570762,20.8,74,2,2,49.392712550607285,61.73913043478261,38.63636363636363
ICE,10000,11309.15555304278,1309.1555530427795,13.0915555304278,1.2861452794693529,16.91171543785197,-3.82015990742417,0.06270804070283863,0.9896757377537817,0.8476446589247167,13.228126174075015,1398.3099517822266,6,3,2,50.0,160.01270315418168,78.55561838930177,2.036935185987579,3.0554027789813683,40.728542382439954,378.5647017353078,-83.25791173377883,17.4,51,2,1,59.91902834008097,64.12213740458014,55.172413793103445
GD,10000,12544.56265683085,2544.5626568308508,25.445626568308512,2.382808160060046,16.91171543785197,8.533911130456541,0.1735711668985954,4.825762026057486,1.6634468911248403,5.272872228450288,689.3808863535196,4,2,1,50.0,1348.4290858924164,29.280427728919847,46.05223319741989,92.10446639483978,659.5743290817483,2156.6020968621347,-29.280427728919847,42.0,111,2,1,47.368421052631575,54.01459854014598,39.09090909090909
WM,10000,10242.51500584969,242.51500584968926,2.4251500584968833,0.24921562609723225,16.91171543785197,-14.486565379355088,-0.44810976007491343,0.31091004892490104,-2.494571737181752,7.80016621168352,786.7534654967803,4,0,3,0.0,0.0,136.93661064621284,0.0,0.0,-136.93661064621284,0.0,-263.9834035205081,9.666666666666666,17,0,3,45.1219512195122,53.84615384615385,41.07142857142857
MRSH,10000,8687.187740047291,-1312.8122599527087,-13.128122599527092,-1.4512553281317286,16.91171543785197,-30.039838037379063,-0.7218943985220398,-0.8079258837754741,-2.141851107083114,16.2491669881633,1679.9837210870464,7,2,5,28.57142857142857,49.9594670097369,282.54623879443636,0.17681872964546663,0.07072749185818665,-187.5446085646726,59.95074503963906,-569.7998657226562,15.857142857142858,33,2,5,46.963562753036435,46.464646464646464,47.2972972972973
AMT,10000,10567.510505629592,567.5105056295924,5.675105056295915,0.575026478628482,16.91171543785197,-11.236610381556055,-0.3042396902433337,0.5801508080261171,4.453840776217322,9.78212040349418,1129.045166015625,3,2,0,66.66666666666666,277.5952186351084,0.0,0.0,0.0,185.0634790900722,365.7391247082651,0.0,54.5,97,2,0,56.68016194331984,61.0,53.74149659863946
WMB,10000,9569.029687270617,-430.9703127293833,-4.3097031272938295,-0.4565567198280496,16.91171543785197,-21.2214185651458,-0.28672998958419155,-0.2925960797793337,-3.4113127129385634,14.729189572683492,1479.9991753589802,7,0,6,0.0,0.0,201.70837507892045,0.0,0.0,-201.70837507892045,0.0,-390.7628860597533,12.666666666666666,32,0,6,41.29554655870445,48.54368932038835,36.11111111111111
BAESY,10000,13473.958975873056,3473.9589758730563,34.739589758730574,3.14573526003743,16.91171543785197,17.827874320878603,0.22418348073890876,1.9730930463865102,0.9801510055985123,17.60666574865898,2781.300200400625,7,3,3,42.857142857142854,1676.5230748668112,577.3367984039181,2.9038908995609822,2.9038908995609822,388.6031472835372,3238.3104105868056,-720.227726057959,17.666666666666668,44,3,3,50.607287449392715,52.77777777777778,48.92086330935252
EPD,10000,10176.87107063119,176.87107063119038,1.7687107063119045,0.18228434641534008,16.91171543785197,-15.143004731540067,-1.0628182101100894,0.3177041325988306,-0.493610951517375,5.567163045201178,572.8393922238338,7,2,4,28.57142857142857,162.46512869485846,129.81470818865603,1.2515155714000643,0.6257577857000322,-46.30618336479475,206.499662399292,-290.7439591684722,15.666666666666666,34,1,2,49.797570850202426,54.54545454545454,43.269230769230774
AON,10000,8513.794834894248,-1486.2051651057518,-14.862051651057516,-1.657426969842124,16.91171543785197,-31.773767088909487,-0.6243127891990147,-0.7572044785914512,-3.635240016665856,19.62752740013351,2045.7092266427117,8,1,7,12.5,37.919677734375,217.73212040573245,0.17415748151312566,0.02487964021616081,-185.775645638219,37.919677734375,-389.18296211155484,10.625,24,1,4,50.20242914979757,50.427350427350426,50.0
MSI,10000,11343.17465666011,1343.1746566601105,13.43174656660111,1.317751156261937,16.91171543785197,-3.479968871250861,0.07151455328216605,1.864235886128721,0.9358420621634371,7.204960845643586,825.0303468506463,5,3,1,60.0,344.8489922377177,251.1522883147619,1.3730672913699613,4.1192018741098835,106.44848001672587,882.3239162435874,-251.1522883147619,15.0,49,2,1,56.2753036437247,66.66666666666666,51.74418604651163
LHX,10000,13205.166333004749,3205.1663330047486,32.051663330047475,2.9300616244119837,16.911703441507832,15.139959888539643,0.2713061462392873,2.7598146065498645,0.728785317773234,11.613701606614917,1428.2359472405115,10,5,4,50.0,388.0761308271928,230.5034093843666,1.6836025630322553,2.104503203790319,78.7863607214131,1215.7078283119429,-490.99387280069976,12.777777777777779,57,3,2,60.72874493927125,72.79411764705883,45.94594594594595
RSG,10000,10056.68727933829,56.687279338289954,0.5668727933828999,0.05873470836537109,16.911727434198575,-16.344854640815676,-2.20725739784656,0.0651517212166998,-0.37225349835194976,8.700810704561984,925.0660901429965,6,2,3,33.33333333333333,147.85467978622262,152.27420578117756,0.9709765290038292,0.6473176860025529,-52.23124392537753,287.81243233652935,-299.7134741224487,7.2,9,2,3,45.74898785425101,44.44444444444444,45.97156398104265
KMI,10000,9624.082935501918,-375.91706449808225,-3.759170644980825,-0.3972204101437504,16.911727434198575,-20.6708980791794,-0.2829720338544601,-0.22606172411646763,-4.769768870925183,16.62895680227622,1721.8808888509648,5,0,4,0.0,0.0,307.4792079503872,0.0,0.0,-307.4792079503872,0.0,-456.3365009789411,16.5,32,0,4,41.86991869918699,49.523809523809526,36.17021276595745
AMX,10000,13201.529370741022,3201.529370741022,32.01529370741021,2.927116521356732,16.91171543785197,15.103578269558238,0.20757639901781857,3.065383119525796,0.9610412447368203,10.44414106135055,1125.9862811562161,6,2,4,33.33333333333333,1891.3188640475128,145.27708933850133,13.018700145077009,6.5093500725385045,533.5882284568365,3554.233582004369,-251.28906021541187,24.833333333333332,108,1,3,57.08502024291497,62.142857142857146,50.467289719626166
TRV,10000,10620.99395354853,620.99395354853,6.209939535485298,0.6277814980325092,16.91171543785197,-10.701775902366673,-0.19419704007656147,0.4625499688657709,0.6616346406663451,13.425445797159666,1436.4123339032703,8,4,4,50.0,343.34682046191176,188.09833207477942,1.8253581340923988,1.8253581340923988,77.62424419356617,597.474828875513,-443.0257262696896,19.75,52,1,1,53.441295546558706,58.82352941176471,46.846846846846844
AJG,10000,9715.48927873971,-284.51072126029067,-2.8451072126029042,-0.2993712413604799,16.91171543785197,-19.756822650454875,-2.2512882758540833,-0.7050896877128776,-1.2138056163018747,4.035099735796266,403.5099735796266,5,2,3,40.0,59.49962615966797,134.50332452654223,0.4423654684306826,0.29491031228712167,-56.90214425205815,114.44961547851562,-179.8226448085279,7.2,17,2,3,44.71544715447154,42.857142857142854,45.09803921568628
TRP,10000,11990.492404618532,1990.4924046185315,19.904924046185315,1.9035164878930422,16.91171543785197,2.993208608333344,0.18105478070199024,3.0005131386628796,1.711560103762782,6.633839988801235,781.4804534912109,6,3,2,50.0,406.71036725380236,62.679318664212104,6.488749015167918,9.733123522751876,172.0155242947951,677.2799377441406,-79.3791794731996,15.6,52,2,2,55.87044534412956,64.0625,47.05882352941176
RKT,10000,7909.196342924424,-2090.8036570755758,-20.908036570755762,-4.204742927327521,16.91171543785197,-37.819752008607736,-0.7866285192188613,-0.6112533324539289,-0.7591184397154666,34.20519032071147,4111.807109288846,8,3,5,37.5,669.7289277643587,819.9980880737305,0.8167444991702708,0.4900466995021625,-261.350457134447,1167.3663372786716,-2297.640037536621,15.125,34,1,2,43.31983805668016,48.4375,37.81512605042017
LSEGY,10000,9751.960388183594,-248.03961181640625,-2.4803961181640632,-0.3175562383166741,16.91171543785197,-19.392111556016033,-1.6364051464227825,-0.21496689114500775,0.0,11.538502999007838,1272.0,1,0,1,0.0,0.0,248.03961181640625,0.0,0.0,-248.03961181640625,0.0,-248.03961181640625,23.0,23,0,1,48.178137651821864,36.666666666666664,49.76958525345622
BDX,10000,9078.302737599402,-921.6972624005975,-9.21697262400597,-0.9994181246764766,16.911727434198575,-26.128700058204544,-0.46510096116807276,-0.45168930314108446,-0.9508222093181042,20.405558776597957,2040.5558776597954,7,1,5,14.285714285714285,567.6531088487662,392.5187629842739,1.4461808259380178,0.28923616518760353,-255.35135272241104,567.6531088487662,-1410.318177631108,16.833333333333332,49,1,4,48.582995951417004,47.94520547945205,49.504950495049506
AFL,10000,9503.257649687834,-496.7423503121663,-4.96742350312166,-0.5278481081619435,16.91171543785197,-21.879138940973633,-1.2045807912327278,-0.4676310897236543,-0.8343548927723642,10.622526201277912,1110.4391860961914,7,3,4,42.857142857142854,146.71418060670212,234.22122303306801,0.6263914888105105,0.46979361660788294,-70.96319290173798,313.167101537861,-413.0911255682041,25.428571428571427,52,2,2,43.49593495934959,46.0,39.58333333333333
MPLX,10000,10231.96111984344,231.96111984343952,2.3196111984344014,0.23848074820720377,16.91171543785197,-14.59210423941757,-1.7461281399524873,0.16700294442447103,-0.15301353883422436,13.889642523539289,1412.0969848632812,11,4,6,36.36363636363637,199.04099359766815,149.13385334169413,1.334646622062579,0.8897644147083861,-22.52481809101694,455.78906848219094,-213.83439238222678,12.6,51,2,3,46.15384615384615,50.37593984962406,41.228070175438596
O,10000,9979.026780792137,-20.973219207862712,-0.2097321920786266,-0.021806366661170085,16.91171543785197,-17.121447629930596,-0.852896716052338,-0.02130179318634949,-0.3920770250826394,9.845752901827352,1054.0845670177332,7,2,4,28.57142857142857,330.7883003794123,236.6023826650117,1.398076793029391,0.6990383965146955,-74.49075893803344,519.8521855707447,-377.8593593009343,26.333333333333332,76,1,3,43.31983805668016,48.95104895104895,35.57692307692308
ZTS,10000,8980.0147284313,-1019.9852715686993,-10.199852715686998,-1.1112999424875536,16.91171543785197,-27.11156815353897,-0.8423886912718532,-0.9144954292103126,-2.0088517708142506,11.153530558916845,1115.3530558916846,4,0,3,0.0,0.0,327.4136414447726,0.0,0.0,-327.4136414447726,0.0,-712.3161306136356,10.333333333333334,18,0,3,47.15447154471545,37.83783783783784,51.162790697674424
TRI,10000,9140.631027221876,-859.3689727781239,-8.59368972778124,-0.929030586537205,16.91171543785197,-25.50540516563321,-0.7210021454012933,-0.4218406402749699,-0.9330211665936782,20.37188669678574,2314.9824400310517,3,1,2,33.33333333333333,454.7645450822249,657.066758930174,0.6921131512156626,0.3460565756078313,-286.45632425937447,454.7645450822249,-767.1574926112453,22.0,35,1,2,55.06072874493927,54.54545454545454,55.34591194968554
ALL,10000,9507.202853231098,-492.79714676890217,-4.9279714676890185,-0.5235593910694281,16.91171543785197,-21.83968690554099,-0.8347320482733613,-0.3300817368913979,-0.43198224046230876,14.929549008373034,1668.4788816251585,7,1,6,14.285714285714285,868.2369157211084,226.83901041500135,3.8275467439779045,0.6379244573296508,-70.39959239555712,868.2369157211084,-616.4998626708984,13.285714285714286,24,1,6,43.31983805668016,43.925233644859816,42.857142857142854
MPLX,10000,10231.96111984344,231.96111984343952,2.3196111984344014,0.23848074820720377,16.91171543785197,-14.59210423941757,-1.7461281399524873,0.1670028596085643,-0.15301353883422436,13.889649577685711,1412.0977020263672,11,4,6,36.36363636363637,199.04099359766815,149.13385334169413,1.334646622062579,0.8897644147083861,-22.52481809101694,455.78906848219094,-213.83439238222678,12.6,51,2,3,46.15384615384615,50.37593984962406,41.228070175438596
ZTS,10000,8980.0147284313,-1019.9852715686993,-10.199852715686998,-1.1112999424875536,16.91171543785197,-27.11156815353897,-0.8423886912718532,-0.9144954292103126,-2.0088517708142506,11.153530558916845,1115.3530558916846,4,0,3,0.0,0.0,327.4136414447726,0.0,0.0,-327.4136414447726,0.0,-712.3161306136356,10.333333333333334,18,0,3,47.15447154471545,37.83783783783784,51.162790697674424
TRI,10000,9140.631027221876,-859.3689727781239,-8.59368972778124,-0.929030586537205,16.91171543785197,-25.50540516563321,-0.7210021454012933,-0.4218406402749699,-0.9330211665936782,20.37188669678574,2314.9824400310517,3,1,2,33.33333333333333,454.7645450822249,657.066758930174,0.6921131512156626,0.3460565756078313,-286.45632425937447,454.7645450822249,-767.1574926112453,22.0,35,1,2,55.06072874493927,54.54545454545454,55.34591194968554
ALL,10000,9507.204394967435,-492.7956050325647,-4.927956050325644,-0.5235577154040438,16.91171543785197,-21.839671488177615,-0.8347307606420059,-0.33008074975311785,-0.43198065721879625,14.929546948773845,1668.4788816251585,7,1,6,14.285714285714285,868.2377003082312,226.83888422346578,3.8275523320459652,0.6379253886743276,-70.39937214750908,868.2377003082312,-616.4998626708984,13.285714285714286,24,1,6,43.31983805668016,43.925233644859816,42.857142857142854
CMPGY,10000,8014.47668888671,-1985.5233111132902,-19.855233111132897,-2.272888410642593,16.91171543785197,-36.76694854898487,-0.6200654942078375,-0.9351705482720976,-2.3329473676337296,21.23167068062521,2160.2683617428893,13,4,9,30.76923076923077,100.12265848851658,265.11266056303975,0.37766079626630633,0.16784924278502503,-152.73256239333008,203.1966364907128,-612.582376840961,9.461538461538462,32,2,4,40.243902439024396,37.254901960784316,42.36111111111111
EA,10000,11904.183856681231,1904.1838566812312,19.04183856681232,1.8270765155692814,16.91171543785197,2.1301231289603493,0.13292949765713305,2.0554237611868365,1.3075424571823615,9.264191125151362,1009.6806336752325,7,5,1,71.42857142857143,411.91058415973566,147.11939981080423,2.799838666344842,13.999193331724209,252.1877315967243,1626.3993051935474,-147.11939981080423,20.833333333333332,49,5,1,47.368421052631575,57.85714285714286,33.64485981308411
PSA,10000,9125.903842400876,-874.0961575991241,-8.740961575991246,-0.9456231482950161,16.91171543785197,-25.652677013843217,-0.8892336741427922,-0.6485201555292429,-1.9065162579646235,13.478319064513794,1421.6303059537895,6,2,3,33.33333333333333,26.642975156623663,251.2606395677958,0.10603720185721642,0.07069146790481094,-158.62610132632267,26.97199701987813,-411.4613762870558,20.2,59,1,2,44.93927125506073,47.27272727272727,43.06569343065693
EW,10000,10642.43879699707,642.4387969970703,6.424387969970713,0.6488674292397301,16.91171543785197,-10.487327467881258,-0.14993423602313677,0.5071433618526483,0.468049283723319,12.667794657711273,1538.2313613891602,9,4,5,44.44444444444444,508.5199890136719,278.32823181152344,1.827051412298082,1.4616411298384657,71.38208855523001,852.0,-589.8401336669922,18.11111111111111,45,4,5,46.558704453441294,45.33333333333333,48.45360824742268
