period,train_start,train_end,test_start,test_end,in_sample_return,in_sample_sharpe,in_sample_drawdown,in_sample_trades,in_sample_win_rate,in_sample_profit_factor,out_sample_return,out_sample_sharpe,out_sample_drawdown,out_sample_trades,out_sample_win_rate,out_sample_rr_ratio,out_sample_profit_factor,out_sample_expectancy,return_degradation_pct,trade_difference,params
1,2022-07-30,2024-04-20,2024-04-21,2025-01-16,13.794031756891544,0.1339640433509315,18.77581525468234,1939,42.269024115176215,2.1399651842471727,7.851482348771387,-3.1111545560368223,10.012348424834455,609,39.33531746031746,4.581802767348507,4.767224281372037,71.21161672760819,43.08058378328178,-1330,"{'aroon_len': 24, 'atr_filter_len': 14, 'atr_filter_mult': Decimal('2.5'), 'atr_filter_baseline_len': 40, 'min_trend_strength': Decimal('25'), 'max_both_middle': True, 'stability_bars': 3, 'use_adx_filter': False, 'adx_length': 14, 'adx_threshold': Decimal('25.0'), 'atr_stop_len': 5, 'atr_stop_mult': Decimal('3.0'), 'stop_loss_pct': Decimal('0.05'), 'take_profit_pct': Decimal('0.13'), 'enable_peak_exit': False, 'peak_atr_mult': Decimal('2.0'), 'peak_atr_period': 14, 'min_profit_pct_to_activate': Decimal('0.03'), 'position_size_pct': Decimal('0.95'), 'verbose': False}"
2,2022-10-28,2024-07-19,2024-07-20,2025-04-16,13.122467379443508,-0.12044876460062094,17.77310021544584,1843,40.074906388851666,1.985256167092161,0.5768926247888068,-2.86890894472158,10.602972068726292,471,25.21412037037037,1.3664722738339534,1.4354787648352259,-138.05903104954862,95.60377931902872,-1372,"{'aroon_len': 24, 'atr_filter_len': 14, 'atr_filter_mult': Decimal('2.5'), 'atr_filter_baseline_len': 40, 'min_trend_strength': Decimal('25'), 'max_both_middle': True, 'stability_bars': 3, 'use_adx_filter': False, 'adx_length': 14, 'adx_threshold': Decimal('25.0'), 'atr_stop_len': 5, 'atr_stop_mult': Decimal('3.0'), 'stop_loss_pct': Decimal('0.05'), 'take_profit_pct': Decimal('0.13'), 'enable_peak_exit': False, 'peak_atr_mult': Decimal('2.0'), 'peak_atr_period': 14, 'min_profit_pct_to_activate': Decimal('0.03'), 'position_size_pct': Decimal('0.95'), 'verbose': False}"
3,2023-01-26,2024-10-17,2024-10-18,2025-07-15,14.731087485636438,0.7075522371757438,18.38844360158645,1854,41.557442974033044,2.6430492487970967,3.9645051310043393,-1.5681950089707188,11.688948672720448,641,32.01016865079365,1.2556553766872163,1.3277121362695194,-24.348677247895367,73.08749177635437,-1213,"{'aroon_len': 24, 'atr_filter_len': 14, 'atr_filter_mult': Decimal('2.5'), 'atr_filter_baseline_len': 40, 'min_trend_strength': Decimal('25'), 'max_both_middle': True, 'stability_bars': 3, 'use_adx_filter': False, 'adx_length': 14, 'adx_threshold': Decimal('25.0'), 'atr_stop_len': 5, 'atr_stop_mult': Decimal('3.0'), 'stop_loss_pct': Decimal('0.05'), 'take_profit_pct': Decimal('0.13'), 'enable_peak_exit': False, 'peak_atr_mult': Decimal('2.0'), 'peak_atr_period': 14, 'min_profit_pct_to_activate': Decimal('0.03'), 'position_size_pct': Decimal('0.95'), 'verbose': False}"
