symbol,initial_value,final_value,total_return,return_pct,annualized_return,spy_return,outperformance,sharpe,calmar,sqn,max_drawdown,max_drawdown_money,total_trades,wins,losses,win_rate,avg_win,avg_loss,rr_ratio,profit_factor,expectancy,best_trade,worst_trade,avg_trade_len,max_trade_len,max_win_streak,max_loss_streak
TTWO,10000,11699.810958862305,1699.8109588623047,16.998109588623045,8.182545125291018,48.95384651042492,-31.955736921801872,0.5386285631627183,1.0322175951504227,0.7747302234855429,16.467564269863033,2276.2093963623047,7,3,3,42.857142857142854,1047.860046386719,433.56971740722656,2.416820189041306,2.416820189041306,201.3287527901786,2262.72981262207,-457.5995635986328,48.0,114,2,1
RGTI,10000,11270.56271982193,1270.56271982193,12.705627198219304,6.175529588537532,48.95384651042492,-36.24821931220561,0.44202439213770733,0.2458544229930733,0.1649558453419187,51.67947374523041,7237.889570236206,10,2,8,20.0,4718.435011804104,1020.7884129732847,4.622343819578202,1.1555859548945504,127.05627198219292,6339.069900512695,-1753.7041454315186,8.6,27,1,4
LMT,10000,13488.032829224581,3488.0328292245813,34.88032829224581,16.172538890133502,48.95384651042492,-14.07351821817911,0.6267156848749674,1.2994363318800546,0.4555992220617122,26.84266049555513,3727.496534939528,7,3,3,42.857142857142854,1432.115161628799,940.5011098299807,1.5227150150707316,1.5227150150707316,76.33443508092478,2488.911363573673,-1092.0480785437562,48.0,98,2,3
SCHD,10000,11069.414408409048,1069.4144084090476,10.694144084090485,5.221910933454743,48.95384651042492,-38.25970242633443,0.9883700612203715,1.500601935960255,0.4056699576526099,7.126569563731211,768.7017756425921,9,4,4,44.44444444444444,266.7837020348171,192.5611012201381,1.3854496071344484,1.3854496071344484,11.59214467095309,430.6356206931858,-335.5799464330245,34.0,75,2,2
COST,10000,12180.04724880126,2180.04724880126,21.800472488012602,10.384888843358375,48.95384651042492,-27.153374022412315,0.46919382923679825,1.2209985736264877,0.7678828118544909,17.85462568008005,2501.5418587257846,7,3,3,42.857142857142854,876.8854693132935,373.86296515558206,2.3454729434042227,2.3454729434042227,162.17207818822166,1654.7270586042996,-557.1375309346226,45.166666666666664,97,2,2
AI,10000,7563.125175476074,-2436.874824523926,-24.368748245239257,-13.057911413568668,48.95384651042492,-73.32259475566417,-1.463445627130961,-0.5217002109659233,-1.145608584299271,46.71025185157724,6017.770595550537,8,3,5,37.5,650.4717439015707,877.6580112457275,0.7411448828209363,0.4446869296925618,-304.6093530654907,696.6095981597898,-1178.6799430847168,20.75,63,2,4
ADBE,10000,6069.400238037109,-3930.5997619628906,-39.305997619628904,-22.13230343888063,48.95384651042492,-88.25984413005382,-2.9978948009598296,-0.9928131951367505,-3.097917419762065,39.590527011695166,3977.6998901367188,9,2,7,22.22222222222222,219.2646484375,624.1612941196987,0.3512948503907877,0.10036995725451078,-436.7333068847656,246.59967041015625,-1098.0,21.88888888888889,32,1,3
MSFT,10000,11215.974758826944,1215.9747588269438,12.159747588269433,5.917580474411133,48.95384651042492,-36.794098922155484,0.3026598835458126,0.7917487041119469,0.4566129032898611,15.358089662942021,1641.8560380937452,9,4,5,44.44444444444444,778.7441315485121,379.8003534734212,2.0504039146530424,1.640323131722434,135.1083065363269,2483.340939711713,-516.1020091973073,28.0,80,2,2
QCOM,10000,8804.421761475673,-1195.5782385243274,-11.955782385243275,-6.179995394708104,48.95384651042492,-60.90962889566819,-2.484397866016339,-0.376658131119719,-0.6234916586121989,31.741734473384263,4094.2677870341577,11,3,8,27.27272727272727,716.049937820287,417.96600649814843,1.7131774514860196,0.6424415443072573,-108.6889307749388,1215.1849574606022,-785.9101867675781,23.818181818181817,61,2,4
AMZN,10000,12578.931015014648,2578.9310150146484,25.789310150146495,12.181415891422876,48.95384651042492,-23.164536360278422,1.6305836215419225,2.0743900591734845,0.921733030452023,12.432237628646336,1665.5591430664062,8,4,3,50.0,736.6448173522948,374.33343505859375,1.9678841064170212,2.623845475222695,181.15569114685053,1637.1699676513672,-496.7402801513672,30.428571428571427,62,2,1
PLTR,10000,23348.700979232788,13348.700979232788,133.48700979232788,52.93166893236225,48.95384651042492,84.53316328190297,0.6863025895880688,4.540087326766108,1.0695102637938922,29.401859520488635,9340.992088317871,8,3,5,37.5,6191.7911586761475,1045.3344993591306,5.923262996172216,3.553957797703329,1668.5876224040985,11059.110872268677,-1939.0512771606445,29.75,104,2,2
AMD,10000,20000.321113586426,10000.321113586426,100.00321113586428,41.51996932603712,48.95384651042492,51.04936462543936,0.6742765227343525,3.342671061534642,1.2929136431555115,29.917155859766876,3575.189987182617,8,3,4,37.5,3352.286809285482,482.3499698638916,6.949905708984335,5.212429281738251,955.6388223171234,5338.410140991211,-666.41943359375,24.714285714285715,86,2,4
TSLA,10000,9671.998886108398,-328.00111389160156,-3.280011138916017,-1.6569390812673168,48.95384651042492,-52.23385764934093,-0.9633861769155992,-0.08580306074313732,-0.10387013349700515,38.227204373689645,4738.460998535156,12,4,8,33.33333333333333,1056.457344055176,569.2288112640381,1.855944961234817,0.9279724806174084,-27.33342615763354,1972.1998596191413,-1017.0602416992188,18.5,78,2,3
GOOG,10000,19100.628244394837,9100.628244394837,91.00628244394838,38.29395514139129,48.95384651042492,42.05243593352346,1.1996029126357484,5.6883091578015845,1.1750907100462609,15.998828460146575,2059.9742367124854,7,3,3,42.857142857142854,1964.4085577573267,458.92352398841575,4.280470394467974,4.280470394467974,579.6473681883309,3485.9581043690036,-687.87138892739,39.333333333333336,83,1,2
AAPL,10000,13559.230881740106,3559.2308817401063,35.592308817401054,16.479359611740698,48.95384651042492,-13.361537693023863,1.1039394845157928,2.8603993068426323,1.280064420504065,12.443125941282855,1525.427876295391,7,4,3,57.14285714285714,1174.5031358574183,379.59388722985676,3.094104450491895,4.12547260065586,508.4615545343004,2331.6977601076987,-454.7508356126348,45.714285714285715,103,2,1
BBD-B.TO,10000,19133.951919555664,9133.951919555664,91.33951919555665,38.32552880634748,48.95383670248332,42.385682493073325,1.9228602889280817,2.2638112369092256,1.0096484988939345,40.34767462337638,5918.168510437012,12,4,7,33.33333333333333,3438.2579069137573,860.2014568873814,3.9970379954423843,2.2840217116813624,572.6183310463313,5562.740341186523,-1240.0,22.545454545454547,70,2,5
NVDA,10000,20842.27275627563,10842.27275627563,108.42272756275628,44.47396115986264,48.95384651042492,59.46888105233136,1.387834987777065,6.360580510274365,1.5995066341039603,17.04604279241793,2696.389751450997,7,4,2,57.14285714285714,2955.8443007551946,730.312355208511,4.04736997761906,8.09473995523812,1376.0628767707492,6769.753077612504,-971.5832353251852,36.833333333333336,91,2,1
XOM,10000,8748.151756970745,-1251.8482430292552,-12.518482430292554,-6.480878850454575,48.95384651042492,-61.472328940717475,-2.289054240691522,-0.590193214716062,-1.1663326176467113,21.210820656952336,2234.9443074282535,8,3,5,37.5,258.84979216844044,405.6795239069153,0.6380647208308067,0.38283883249848394,-156.48103037865687,325.91827602959916,-818.5731872712156,29.875,54,1,2
CVX,10000,10509.755713457473,509.75571345747267,5.097557134574737,2.5221663724720678,48.95384651042492,-43.85628937585018,0.2655894901767545,0.36384099272763176,0.31851788475753745,14.010398048772709,1535.3187270252329,7,2,5,28.57142857142857,1009.9948141334315,302.04678296187774,3.343835694025273,1.3375342776101093,72.82224477963916,1092.2705888149058,-409.5070612653582,46.142857142857146,80,1,2
COP,10000,8605.133346389788,-1394.8666536102119,-13.948666536102117,-7.24999343500553,48.95384651042492,-62.902513046527034,-0.7377535056559624,-0.3945627883890652,-1.5524535333193477,35.352209956372775,4122.128727045392,11,3,7,27.27272727272727,367.7464400881518,486.91840388341154,0.7552527017980728,0.3236797293420312,-253.82799189116702,940.8781085711016,-776.0183734662284,19.3,41,2,6
EOG,10000,8254.326753650656,-1745.6732463493445,-17.45673246349344,-9.163998886197467,48.95384651042492,-66.41057897391836,-0.3902681538839588,-0.544690636958654,-0.8279384730261815,32.048893957430984,3878.7191189715177,11,3,7,27.27272727272727,651.9339396638646,530.5821835810708,1.2287143440508153,0.5265918617360636,-208.07778633245206,1377.7673494625983,-1091.0404116315851,22.4,60,2,6
SLB,10000,8419.698693263326,-1580.3013067366737,-15.803013067366734,-8.256771918487694,48.95384651042492,-64.75685957779166,-0.2603019829598348,-0.35415149170916066,-2.3169897023681876,44.62218411420562,5104.8613263075395,10,2,7,20.0,457.07451231877224,631.1589917495667,0.7241828418727999,0.20690938339222853,-413.5122909358989,840.4057715795295,-913.9451659340718,15.88888888888889,31,1,5
UNH,10000,9058.826552002485,-941.1734479975148,-9.411734479975154,-4.8314833602492335,48.95384651042492,-58.36558099040007,-0.3636674034611295,-0.280981982840476,-0.30434823672243816,33.49586469862215,4129.065724162043,9,3,5,33.33333333333333,856.4401107560883,653.4268322250307,1.3106901469591667,0.7864140881755,-150.13785123132448,1432.568304614731,-1213.800427809332,28.875,77,2,4
LLY,10000,8869.214771872,-1130.7852281279993,-11.307852281279995,-5.83472439970828,48.95384651042492,-60.261698791704916,-0.11110552062935329,-0.32838266339040434,-0.21327222181815236,34.434985588250825,3454.3977596462837,11,2,8,18.181818181818183,1413.30964227712,432.08553722981094,3.2709024498670756,0.8177256124667689,-96.55914095582347,2656.800902382287,-637.5007977394994,19.1,63,1,6
JNJ,10000,13756.130829756989,3756.1308297569885,37.561308297569894,17.323718462356897,48.95384651042492,-11.392538212855023,0.8370568755330766,2.4784944754349367,-0.11207344985747102,15.154888852830094,1750.5717942476385,8,2,5,25.0,728.4644566983588,321.10715274353817,2.268602397904754,0.9074409591619017,-58.71425038306393,934.52814887387,-451.7361753819742,25.428571428571427,70,1,2
JPM,10000,11560.51346668778,1560.5134666877802,15.605134666877806,7.535327845541007,48.95384651042492,-33.34871184354711,0.446714355588243,1.0303889771391614,0.5262123382927683,15.144896745891936,1755.1027531918226,9,3,6,33.33333333333333,1358.4905708624808,419.15970764994427,3.240985586326934,1.620492793163467,173.39038518753063,2409.3102834675815,-1174.1568264339269,29.666666666666668,118,2,3
V,10000,9264.561358924702,-735.4386410752977,-7.354386410752978,-3.754717028609267,48.95384651042492,-56.3082329211779,-0.5638518330638118,-0.30735232911453036,-0.3404288782065561,23.92819482429389,2907.520094373409,10,3,7,30.0,752.3279549537788,427.4889294195183,1.759877047518763,0.7542330203651841,-73.54386410752917,1716.778516530782,-916.7293202271114,25.5,93,2,4
MA,10000,8328.123164699267,-1671.8768353007326,-16.71876835300733,-8.758043204598831,48.95384651042492,-65.67261486343224,-4.049410139743316,-0.9563311355897829,-1.8518131366979131,17.482195999711575,1764.3935540807888,7,3,4,42.857142857142854,121.1206156055996,508.8096705293833,0.2380469999313918,0.17853524994854386,-238.83954790010495,231.3966984113256,-794.1343396267184,21.714285714285715,45,2,2
BLK,10000,11182.867694157507,1182.8676941575068,11.828676941575079,5.76083158819376,48.95384651042492,-37.12516956884984,0.299353032836213,0.5909388797154392,0.399626524403658,20.016751897033853,2439.4704780778557,9,3,5,33.33333333333333,987.8490194961802,421.7097498193315,2.3424856075046727,1.4054913645028035,48.14317328583894,1352.123861663698,-879.4938049991478,30.25,92,2,2
GS,10000,17905.41999246482,7905.41999246482,79.05419992464819,33.88864051846605,48.95384651042492,30.10035341422327,1.3648022736555443,4.837776148295874,1.421773408992706,16.341020646954767,1913.2907575390655,8,4,3,50.0,1692.6910697490098,383.4815020859266,4.414009699403255,5.885346265871008,654.6047838315416,4090.0779326905013,-478.2712908455209,38.0,115,3,2
PG,10000,8151.868402266011,-1848.131597733989,-18.481315977339897,-9.730639348430781,48.95384651042492,-67.43516248776481,-1.2429343413093936,-0.7253846052250396,-2.941344738660528,25.47795451435911,2658.2887846495832,11,4,6,36.36363636363637,49.34997013090504,357.1926904273748,0.13816063837101109,0.09210709224734072,-209.35899567890942,95.1695407913158,-479.57983398437545,23.9,42,1,2
KO,10000,10824.964689665503,824.9646896655031,8.249646896655038,4.051289163227678,48.95384651042492,-40.70419961376988,0.3591903733602738,0.4623383661033956,0.4253187422733447,17.843310227925404,2288.708957168752,9,3,5,33.33333333333333,977.3927791322558,409.880542351428,2.3845795985461726,1.4307477591277038,52.54389814313316,1300.888323855967,-590.1396402271577,34.625,114,1,3
WMT,10000,17585.5758044624,7585.575804462402,75.85575804462401,32.68504953804599,48.95384651042492,26.901911534199094,1.6152897349113904,7.886763744081123,2.7149004143379205,9.618109595529905,1613.0132002834798,6,4,1,66.66666666666666,1446.8671701065523,66.56488565902936,21.736192525259575,86.9447701010383,942.3898181846915,2666.9121429031707,-66.56488565902936,58.6,92,4,1
PEP,10000,8379.800404737107,-1620.1995952628931,-16.201995952628934,-8.474833258833513,48.95384651042492,-65.15584246305386,-1.5612239418381644,-0.6800418749686794,-1.380926203044149,23.824997472949953,2451.6128293526745,10,2,8,20.0,453.3962809102537,315.8740196354253,1.4353705994356658,0.35884264985891645,-162.0199595262895,746.657595869897,-610.4462032600688,23.2,62,1,4
NEE,10000,11720.573991607895,1720.5739916078946,17.205739916078944,8.278686322417684,48.95384651042492,-31.748106594345973,0.32181830499451347,0.6331361622248525,0.49649318711692414,27.17541808955857,4014.1142015528676,11,4,6,36.36363636363637,1264.1165857589624,555.7486753926142,2.2746191610189883,1.516412774012659,106.02051048068637,2826.4109119790487,-764.5524190209264,23.4,65,2,3
DUK,10000,10981.96065604908,981.9606560490793,9.81960656049079,4.804608258815635,48.95384651042492,-39.13423994993413,1.1124870890895708,0.7553986300639464,0.47832402033319993,12.999237978045494,1503.418292949671,10,4,5,40.0,652.2336744165167,366.52473691226476,1.7795079260165796,1.4236063408132638,40.978627619247845,840.395722832729,-575.9416879610296,34.333333333333336,100,2,2
AMT,10000,9514.792365923564,-485.2076340764361,-4.852076340764366,-2.4610253533343673,48.95384651042492,-53.80592285118928,-2.000485808905297,-0.2181067296878202,-0.26889494773931366,22.246339430742115,2689.620925952182,9,2,6,22.22222222222222,1195.3009383126682,498.3416318088568,2.398557258750431,0.7995190862501438,-121.97661622629562,1682.2135707572747,-658.2982924951493,29.0,67,1,3
PLD,10000,13723.35556335901,3723.3555633590095,37.2335556335901,17.18358988562285,48.95384651042492,-11.720290876834817,0.7299732355386006,3.0283488928101177,0.39312122364478136,12.295001980118512,1376.5107192294126,5,2,2,40.0,752.9699627396265,504.472277583797,1.4925893774500858,1.4925893774500858,-1.4953814544276156,839.6754573053387,-536.7139867682599,40.0,78,1,1
ASML,10000,9349.549804026732,-650.4501959732679,-6.5045019597326785,-3.3133941800486677,48.95384651042492,-55.458348470157596,-0.14366512804385503,-0.16223390343488203,-0.5347220424585873,40.093357935774975,4470.425669811165,12,3,8,25.0,1048.5531721869913,583.3812525189287,1.797372074710216,0.6740145280163311,-175.3976463424487,2095.352587948826,-1135.8843054593751,20.727272727272727,54,2,5
TSM,10000,10458.562664732632,458.5626647326317,4.585626647326313,2.2716722844690063,48.95384651042492,-44.3682198630986,0.17878446883306312,0.26464966266349405,0.18086984901400405,17.327158482559657,2098.977789437251,8,4,4,50.0,840.5051872021802,725.8645210190218,1.1579367262946223,1.1579367262946223,57.32033309157919,1670.5217412594457,-924.1659412449775,25.5,53,2,1
MU,10000,6811.753013288802,-3188.2469867111977,-31.882469867111972,-17.498147630444915,48.95384651042492,-80.83631637753689,-0.6894194486372296,-0.570808445105027,-1.0625111339099909,55.854937221970665,6778.721306247232,12,2,10,16.666666666666664,1403.8351975553642,599.5917381821926,2.341318447467989,0.4682636894935978,-265.68724889259994,2290.4698916064217,-1193.7814749593945,9.5,50,1,8
KLAC,10000,14427.425707716127,4427.425707716127,44.27425707716128,20.157992179323394,48.95384651042492,-4.6795894332636365,0.9098000745211873,1.302256131968909,0.43924535692117933,33.99811756710416,4401.660738779496,10,4,5,40.0,1396.09404130764,804.6542760731986,1.7350234539493565,1.3880187631594851,75.64505087913687,2257.9878239819104,-1202.1229467227563,25.666666666666668,77,2,2
