symbol,entry_date,exit_date,entry_alloc,exit_value,pnl,pnl_pct,entry_day_ret,still_open
BLK,2025-02-03,2025-02-04,3333.33,3214.49,-118.84,-3.57,-0.033818,False
LULU,2025-02-03,2025-02-05,3333.33,3413.66,80.33,2.41,0.012154,False
GS,2025-02-03,2025-02-07,3333.33,3485.94,152.60,4.58,0.008731,False
PFE,2025-02-03,2025-02-13,3333.33,3241.64,-91.69,-2.75,-0.003396,False
ITW,2025-02-03,2025-02-18,3333.33,3362.01,28.68,0.86,-0.000206,False
DE,2025-02-03,2025-02-19,3333.33,3534.27,200.94,6.03,0.005461,False
MA,2025-02-03,2025-03-05,3333.33,3333.01,-0.32,-0.01,0.017997,False
BKSY,2025-02-05,2025-02-06,3333.33,3336.73,3.40,0.10,-0.006116,False
SPOT,2025-02-05,2025-02-06,3333.33,3426.54,93.21,2.80,0.024405,False
ABBV,2025-02-05,2025-02-06,3333.33,3354.85,21.51,0.65,0.005753,False
META,2025-02-05,2025-02-06,3333.33,3342.58,9.25,0.28,0.001572,False
AMD,2025-02-05,2025-02-06,3333.33,3416.24,82.90,2.49,0.032962,False
NVDA,2025-02-05,2025-02-06,3333.33,3475.98,142.64,4.28,0.023211,False
BBD-B.TO,2025-02-05,2025-02-07,3333.33,3117.04,-216.29,-6.49,-0.020756,False
XOM,2025-02-05,2025-02-07,3333.33,3307.35,-25.98,-0.78,0.001137,False
TSLA,2025-02-05,2025-02-10,3333.33,3095.45,-237.88,-7.14,-0.021295,False
UPS,2025-02-05,2025-02-14,3333.33,3448.90,115.56,3.47,0.001438,False
AMAT,2025-02-05,2025-02-18,3333.33,3250.51,-82.82,-2.48,0.019817,False
LMT,2025-02-05,2025-02-18,3333.33,3157.20,-176.14,-5.28,-0.013796,False
DUK,2025-02-05,2025-02-18,3333.33,3317.23,-16.10,-0.48,0.005720,False
TSM,2025-02-05,2025-02-25,3333.33,3109.15,-224.18,-6.73,0.011260,False
SLB,2025-02-05,2025-03-04,3333.33,3211.42,-121.92,-3.66,-0.001102,False
PGR,2025-02-06,2025-02-07,3333.33,3342.83,9.50,0.29,0.001995,False
OTIS,2025-02-06,2025-02-07,3333.33,3376.91,43.58,1.31,0.010043,False
TTWO,2025-02-06,2025-02-10,3333.33,3749.28,415.95,12.48,-0.004812,False
MSFT,2025-02-06,2025-02-11,3333.33,3303.04,-30.29,-0.91,0.003794,False
KO,2025-02-06,2025-02-12,3333.33,3487.68,154.35,4.63,-0.003704,False
INTC,2025-02-06,2025-02-12,3333.33,3710.77,377.43,11.32,-0.005960,False
ORCL,2025-02-06,2025-02-13,3333.33,3333.33,-0.00,-0.00,-0.003392,False
IFF,2025-02-06,2025-02-19,3333.33,3138.29,-195.05,-5.85,-0.009526,False
BLK,2025-02-06,2025-02-24,3333.33,3204.19,-129.15,-3.87,-0.011821,False
PCG,2025-02-06,2025-03-18,3333.33,3558.52,225.19,6.76,-0.012595,False
SPOT,2025-02-07,2025-02-10,3333.33,3338.96,5.63,0.17,-0.007448,False
IYW,2025-02-07,2025-02-10,3333.33,3313.38,-19.95,-0.60,-0.013246,False
IONQ,2025-02-07,2025-02-12,3333.33,3066.92,-266.42,-7.99,-0.023803,False
AMZN,2025-02-07,2025-02-13,3333.33,3287.92,-45.42,-1.36,-0.012505,False
BKSY,2025-02-07,2025-02-19,3333.33,4001.77,668.43,20.05,-0.015717,False
META,2025-02-10,2025-02-11,3333.33,3312.59,-20.74,-0.62,-0.001378,False
AVGO,2025-02-10,2025-02-13,3333.33,3447.45,114.11,3.42,0.030188,False
ABBV,2025-02-10,2025-02-14,3333.33,3371.90,38.57,1.16,-0.005205,False
LULU,2025-02-10,2025-02-18,3333.33,3092.56,-240.77,-7.22,0.003587,False
SPOT,2025-02-11,2025-02-12,3333.33,3326.70,-6.63,-0.20,-0.006703,False
AI,2025-02-11,2025-02-12,3333.33,3047.29,-286.04,-8.58,-0.074765,False
COP,2025-02-12,2025-02-13,3333.33,3239.41,-93.92,-2.82,-0.023038,False
NEE,2025-02-12,2025-02-14,3333.33,3303.03,-30.30,-0.91,-0.000384,False
NVDA,2025-02-12,2025-02-20,3333.33,3556.64,223.31,6.70,0.007496,False
MSFT,2025-02-12,2025-02-24,3333.33,3348.19,14.86,0.45,0.003850,False
KDP,2025-02-12,2025-02-24,3333.33,3603.27,269.93,8.10,0.013687,False
SPOT,2025-02-13,2025-02-14,3333.33,3317.82,-15.51,-0.47,0.001662,False
SCHD,2025-02-13,2025-02-14,3333.33,3345.30,11.96,0.36,0.002936,False
KO,2025-02-13,2025-02-14,3333.33,3348.99,15.66,0.47,0.006525,False
IONQ,2025-02-13,2025-02-19,3333.33,2917.98,-415.35,-12.46,0.001661,False
IR,2025-02-14,2025-02-18,3333.33,3268.75,-64.58,-1.94,-0.022088,False
ASML,2025-02-14,2025-02-21,3333.33,3202.39,-130.95,-3.93,-0.030752,False
AMZN,2025-02-14,2025-02-24,3333.33,3181.21,-152.12,-4.56,-0.002020,False
ORCL,2025-02-14,2025-02-24,3333.33,3321.77,-11.57,-0.35,-0.000459,False
AAPL,2025-02-14,2025-03-05,3333.33,3261.07,-72.26,-2.17,0.012457,False
PKG,2025-02-14,2025-03-05,3333.33,3216.62,-116.71,-3.50,0.000250,False
PAYC,2025-02-14,2025-03-07,3333.33,3205.87,-127.47,-3.82,-0.016889,False
PAYX,2025-02-14,2025-03-12,3333.33,3264.60,-68.74,-2.06,-0.010341,False
SPOT,2025-02-18,2025-02-19,3333.33,3328.51,-4.82,-0.14,-0.011798,False
ROK,2025-02-18,2025-02-19,3333.33,3400.86,67.52,2.03,0.017713,False
GS,2025-02-18,2025-02-19,3333.33,3362.01,28.68,0.86,0.012728,False
NFLX,2025-02-18,2025-02-20,3333.33,3282.61,-50.72,-1.52,-0.020416,False
META,2025-02-18,2025-02-21,3333.33,3176.31,-157.03,-4.71,-0.023458,False
AVGO,2025-02-18,2025-02-24,3333.33,3186.30,-147.03,-4.41,-0.006022,False
COST,2025-02-19,2025-02-20,3333.33,3327.28,-6.05,-0.18,0.004863,False
V,2025-02-19,2025-02-20,3333.33,3326.73,-6.60,-0.20,-0.001981,False
AMD,2025-02-19,2025-02-21,3333.33,3349.08,15.75,0.47,0.003465,False
GOOG,2025-02-19,2025-02-26,3333.33,3184.63,-148.70,-4.46,0.004562,False
AMAT,2025-02-19,2025-02-28,3333.33,3081.33,-252.01,-7.56,0.009026,False
NEE,2025-02-19,2025-03-18,3333.33,3519.91,186.57,5.60,0.006824,False
LMT,2025-02-19,2025-03-24,3333.33,3318.16,-15.17,-0.46,0.003984,False
SPOT,2025-02-20,2025-02-21,3333.33,3337.37,4.04,0.12,0.001769,False
LULU,2025-02-20,2025-02-21,3333.33,3323.65,-9.69,-0.29,-0.003338,False
KO,2025-02-20,2025-02-21,3333.33,3359.52,26.18,0.79,0.004250,False
DUK,2025-02-20,2025-03-26,3333.33,3461.98,128.65,3.86,0.013294,False
RGTI,2025-02-21,2025-02-24,3333.33,3073.76,-259.58,-7.79,-0.065680,False
TSLA,2025-02-21,2025-02-25,3333.33,3117.11,-216.22,-6.49,-0.038400,False
PANW,2025-02-21,2025-02-26,3333.33,3186.76,-146.57,-4.40,-0.036484,False
ISRG,2025-02-21,2025-02-26,3333.33,3164.59,-168.74,-5.06,-0.019664,False
NFLX,2025-02-21,2025-02-28,3333.33,3158.20,-175.14,-5.25,-0.023058,False
PFE,2025-02-21,2025-03-14,3333.33,3301.99,-31.34,-0.94,0.014277,False
JNJ,2025-02-24,2025-02-25,3333.33,3359.24,25.91,0.78,0.005802,False
KO,2025-02-24,2025-02-25,3333.33,3334.17,0.84,0.03,-0.003148,False
AMD,2025-02-24,2025-02-26,3333.33,3155.96,-177.37,-5.32,-0.027501,False
LLY,2025-02-24,2025-02-26,3333.33,3398.56,65.23,1.96,0.002164,False
ASML,2025-02-24,2025-02-28,3333.33,3176.07,-157.27,-4.72,-0.012206,False
V,2025-02-24,2025-03-03,3333.33,3452.59,119.26,3.58,0.002764,False
INVH,2025-02-24,2025-03-03,3333.33,3526.60,193.27,5.80,-0.004525,False
PCAR,2025-02-24,2025-03-05,3333.33,3207.34,-125.99,-3.78,0.008782,False
HON,2025-02-24,2025-03-20,3333.33,3290.38,-42.95,-1.29,-0.007792,False
BKSY,2025-03-18,2025-03-19,3333.33,3182.36,-150.98,-4.53,-0.052039,False
TSLA,2025-03-18,2025-03-19,3333.33,3376.47,43.13,1.29,-0.010690,False
PGR,2025-03-18,2025-03-20,3333.33,3156.46,-176.87,-5.31,-0.021089,False
V,2025-03-18,2025-03-20,3333.33,3365.73,32.40,0.97,-0.001362,False
PFG,2025-03-18,2025-03-20,3333.33,3338.68,5.34,0.16,-0.005663,False
LULU,2025-03-18,2025-03-24,3333.33,3323.62,-9.71,-0.29,-0.007607,False
BLK,2025-03-18,2025-03-24,3333.33,3342.40,9.07,0.27,0.000892,False
KLAC,2025-03-18,2025-03-24,3333.33,3378.19,44.86,1.35,-0.002365,False
MU,2025-03-18,2025-03-24,3333.33,3164.31,-169.02,-5.07,-0.001574,False
UPS,2025-03-18,2025-03-24,3333.33,3274.73,-58.60,-1.76,0.006214,False
PG,2025-03-18,2025-03-24,3333.33,3269.01,-64.32,-1.93,-0.012511,False
SPOT,2025-03-18,2025-03-25,3333.33,3400.21,66.88,2.01,-0.035219,False
OXY,2025-03-18,2025-03-25,3333.33,3375.17,41.83,1.26,-0.000951,False
NFLX,2025-03-18,2025-03-26,3333.33,3503.15,169.82,5.09,-0.009487,False
SCHD,2025-03-18,2025-03-26,3333.33,3335.50,2.17,0.06,-0.000967,False
CVX,2025-03-18,2025-03-27,3333.33,3474.04,140.71,4.22,0.006014,False
NVDA,2025-03-18,2025-03-28,3333.33,3169.99,-163.35,-4.90,-0.019346,False
COP,2025-03-18,2025-03-28,3333.33,3393.27,59.93,1.80,0.000636,False
AMD,2025-03-18,2025-03-31,3333.33,3229.92,-103.41,-3.10,-0.002922,False
JNJ,2025-03-18,2025-04-02,3333.33,3159.81,-173.52,-5.21,0.004471,False
XOM,2025-03-18,2025-04-04,3333.33,3223.21,-110.12,-3.30,-0.003523,False
MA,2025-03-18,2025-04-04,3333.33,3261.89,-71.44,-2.14,-0.003623,False
PKG,2025-03-18,2025-04-04,3333.33,3134.95,-198.38,-5.95,-0.003606,False
KO,2025-03-18,2025-04-07,3333.33,3166.91,-166.42,-4.99,-0.009394,False
PAYX,2025-03-18,2025-04-07,3333.33,3218.49,-114.85,-3.45,0.003160,False
TTWO,2025-03-20,2025-03-24,3333.33,3479.13,145.80,4.37,0.011555,False
PLTR,2025-03-20,2025-03-24,3333.33,3606.58,273.25,8.20,0.019294,False
TSLA,2025-03-20,2025-03-24,3333.33,3648.75,315.41,9.46,0.011134,False
LLY,2025-03-20,2025-03-24,3333.33,3354.42,21.09,0.63,0.003561,False
AVGO,2025-03-20,2025-03-25,3333.33,3323.73,-9.60,-0.29,-0.004482,False
IYW,2025-03-20,2025-03-31,3333.33,3194.80,-138.54,-4.16,0.005456,False
META,2025-03-24,2025-03-25,3333.33,3390.25,56.92,1.71,0.005620,False
PANW,2025-03-24,2025-03-25,3333.33,3313.38,-19.95,-0.60,-0.005986,False
HON,2025-03-24,2025-03-25,3333.33,3325.47,-7.86,-0.24,0.000901,False
V,2025-03-24,2025-04-01,3333.33,3435.30,101.97,3.06,0.013544,False
UNH,2025-03-24,2025-04-04,3333.33,3477.25,143.92,4.32,0.002399,False
AI,2025-03-25,2025-03-26,3333.33,3314.15,-19.18,-0.58,-0.007673,False
CCO.TO,2025-03-25,2025-03-26,3333.33,3254.02,-79.31,-2.38,-0.019530,False
LMT,2025-03-25,2025-03-26,3333.33,3385.08,51.75,1.55,0.010957,False
LLY,2025-03-25,2025-03-26,3333.33,3253.83,-79.50,-2.39,-0.017193,False
PLTR,2025-03-25,2025-03-27,3333.33,3140.70,-192.63,-5.78,-0.006706,False
EOG,2025-03-25,2025-03-28,3333.33,3290.33,-43.01,-1.29,-0.007075,False
MU,2025-03-25,2025-03-28,3333.33,3158.04,-175.29,-5.26,-0.018419,False
PGR,2025-03-25,2025-03-31,3333.33,3375.65,42.31,1.27,-0.001980,False
TSLA,2025-03-25,2025-03-31,3333.33,2972.46,-360.87,-10.83,0.014334,False
KLAC,2025-03-25,2025-03-31,3333.33,3121.93,-211.41,-6.34,-0.003403,False
BLK,2025-03-25,2025-04-04,3333.33,2981.26,-352.07,-10.56,0.002694,False
ORLY,2025-03-25,2025-04-08,3333.33,3313.75,-19.58,-0.59,0.010850,False
KDP,2025-03-26,2025-03-27,3333.33,3359.04,25.71,0.77,0.004255,False
TTWO,2025-03-26,2025-03-31,3333.33,3202.12,-131.21,-3.94,-0.004551,False
OXY,2025-03-26,2025-04-04,3333.33,2898.98,-434.35,-13.03,0.004215,False
META,2025-03-27,2025-03-31,3333.33,3150.58,-182.75,-5.48,0.000826,False
LMT,2025-03-27,2025-03-31,3333.33,3304.66,-28.67,-0.86,-0.007232,False
NFLX,2025-03-27,2025-04-04,3333.33,3094.93,-238.40,-7.15,0.002301,False
SCHD,2025-03-27,2025-04-04,3333.33,3159.45,-173.89,-5.22,-0.002592,False
CCO.TO,2025-03-27,2025-04-04,3333.33,3051.54,-281.79,-8.45,-0.009458,False
HON,2025-03-27,2025-04-04,3333.33,3195.15,-138.18,-4.15,0.004503,False
LLY,2025-03-27,2025-04-07,3333.33,2907.03,-426.30,-12.79,-0.001178,False
LULU,2025-03-28,2025-03-31,3333.33,3203.68,-129.65,-3.89,-0.020844,False
SLB,2025-03-28,2025-03-31,3333.33,3277.05,-56.28,-1.69,-0.005771,False
PLTR,2025-03-28,2025-04-01,3333.33,3152.51,-180.83,-5.42,-0.034739,False
CVX,2025-03-28,2025-04-04,3333.33,3064.75,-268.58,-8.06,-0.003290,False
KDP,2025-03-31,2025-04-02,3333.33,3430.21,96.88,2.91,0.006932,False
COP,2025-03-31,2025-04-04,3333.33,3036.09,-297.24,-8.92,0.024672,False
DUK,2025-03-31,2025-04-07,3333.33,3269.09,-64.25,-1.93,0.012476,False
TSM,2025-04-01,2025-04-02,3333.33,3341.62,8.29,0.25,0.012163,False
AVGO,2025-04-01,2025-04-03,3333.33,3229.94,-103.40,-3.10,0.011439,False
TSLA,2025-04-01,2025-04-03,3333.33,3350.29,16.96,0.51,0.015910,False
META,2025-04-01,2025-04-04,3333.33,3010.82,-322.52,-9.68,0.022840,False
IYW,2025-04-01,2025-04-04,3333.33,3092.85,-240.48,-7.21,0.012983,False
AMD,2025-04-01,2025-04-04,3333.33,2981.15,-352.18,-10.57,0.005432,False
KLAC,2025-04-01,2025-04-04,3333.33,2977.19,-356.14,-10.68,0.011096,False
NEE,2025-04-01,2025-04-07,3333.33,3100.05,-233.29,-7.00,-0.001018,False
PAYC,2025-04-01,2025-04-07,3333.33,2962.43,-370.91,-11.13,0.010825,False
MU,2025-04-02,2025-04-04,3333.33,2776.05,-557.28,-16.72,0.014913,False
TTWO,2025-04-02,2025-04-07,3333.33,3092.02,-241.31,-7.24,0.013744,False
V,2025-04-02,2025-04-07,3333.33,2986.16,-347.17,-10.42,0.007276,False
BKSY,2025-04-03,2025-04-04,3333.33,3217.68,-115.66,-3.47,0.003358,False
ABBV,2025-04-03,2025-04-07,3333.33,2913.15,-420.18,-12.61,-0.037295,False
