Price,Close,High,Low,Open,Volume
Ticker,DPZ,DPZ,DPZ,DPZ,DPZ
Date,,,,,
2024-01-02,401.3263854980469,402.919474717623,396.5761995216052,397.2076070150039,546400
2024-01-03,389.0089416503906,401.6469335541455,388.93124227345606,401.0738080088283,612700
2024-01-04,389.7957763671875,393.3705702390908,387.998700359701,389.41694373274885,525000
2024-01-05,388.59124755859375,392.981988690843,388.20269138099457,388.5718301254414,520000
2024-01-08,391.17523193359375,392.83632682045277,383.78282163142205,390.72839376270116,690400
2024-01-09,398.41217041015625,400.3161164327661,388.8243755237647,390.08722015774146,541200
2024-01-10,402.2880554199219,402.41434284388316,395.15794453989776,398.7715732062386,447800
2024-01-11,400.0246887207031,402.9194871726873,396.47906532207475,402.9194871726873,313400
2024-01-12,399.5389709472656,402.1326360311298,395.32307568293476,402.1326360311298,359800
2024-01-16,413.7603454589844,413.7894864300462,400.9086436118861,402.42403339697137,705500
2024-01-17,410.32159423828125,415.5574830533189,408.71878141661534,410.7976029955175,528600
2024-01-18,413.7506103515625,420.1230261016761,409.524991796138,414.45002328242543,603900
2024-01-19,414.5666198730469,416.1597387587407,409.89416285686264,416.05286876278,500900
2024-01-22,415.77117919921875,418.07340494648344,413.15809665069446,414.566616505572,488500
2024-01-23,413.5369567871094,418.4425715149307,411.5067231947209,416.6648831510384,406100
2024-01-24,409.7096252441406,417.17004088863916,408.2233762391897,415.8003557829097,415500
2024-01-25,406.1250915527344,408.98102534299005,401.0349375582352,408.96160791027796,489500
2024-01-26,407.1353759765625,408.7479122978287,404.63885729361164,406.23197618146617,351900
2024-01-29,421.0458984375,421.3276142635968,407.08680958880376,408.40790651337267,619300
2024-01-30,422.3087463378906,426.60237096730833,420.56995213059355,421.0265138243669,558000
2024-01-31,414.0323486328125,423.6589782593707,412.3323894379547,423.6589782593707,436700
2024-02-01,421.13336181640625,421.4344951044672,414.1586784914162,415.64492749682427,413700
2024-02-02,409.9913635253906,418.3260385149289,409.38909691650764,418.3260385149289,637500
2024-02-05,406.0959777832031,410.34104388751473,402.44351397799824,408.66050202988276,504900
2024-02-06,409.5250549316406,412.8278568418048,401.73439468688036,404.45431781237454,594200
2024-02-07,409.8844909667969,415.66433489496023,406.4748487711574,409.5736341463243,527000
2024-02-08,414.38201904296875,419.13220472198196,410.91412499346274,412.4392086341979,540400
2024-02-09,412.9347229003906,415.32437191257907,412.3130388522744,413.81870538242674,391500
2024-02-12,415.07177734375,416.7328720997892,412.68209897057136,412.9346738339814,385400
2024-02-13,409.44732666015625,413.4203707090273,406.6691217811895,409.8941647896183,411200
2024-02-14,412.34210205078125,412.5752298192335,405.69769384547635,411.6135481294329,483000
2024-02-15,412.57525634765625,416.25689070084604,410.16616055398384,413.0318180201887,370100
2024-02-16,409.78729248046875,415.6642821245371,409.4958531314234,411.55525707190037,406200
2024-02-20,405.22174072265625,409.34051961501075,404.5514686514576,409.09766827457463,449000
2024-02-21,408.7284851074219,409.62216134201066,404.44458436995353,405.7171228840502,486200
2024-02-22,415.77117919921875,417.0339941925484,407.38794697390983,409.3404810534597,569600
2024-02-23,421.24993896484375,421.62880129428476,415.7032225211774,417.7043152412029,977100
2024-02-26,445.8750305175781,462.5637663751069,443.71850957633615,449.7606516985592,2263700
2024-02-27,433.5090026855469,447.1183994870979,431.3427879885814,447.0989820546133,1055200
2024-02-28,433.606201171875,439.0460770587998,431.5468265738462,433.3050678850843,585800
2024-02-29,435.5295104980469,438.7059947069703,430.96389437672013,435.17978922421213,787700
2024-03-01,434.4416198730469,436.62728188297905,431.97424201458523,435.18959131093476,423400
2024-03-04,437.1226501464844,439.3471765264889,433.76159619606165,434.655302092702,419100
2024-03-05,436.73406982421875,437.9094618412414,433.08157670627565,437.44320630784256,344800
2024-03-06,434.4512939453125,439.01691068238785,431.1387983373385,438.80320033203674,501400
2024-03-07,434.5775451660156,439.67742253155944,434.07242512770006,436.10265846440063,523000
2024-03-08,432.2850646972656,437.56951168886275,430.18682577604886,433.09131802014855,476000
2024-03-11,431.2068176269531,433.16907535525064,426.9423636676631,430.99310726976046,422500
2024-03-12,439.63861083984375,440.08547863562535,431.9548207735172,432.2170895402201,494600
2024-03-13,439.5414733886719,441.23170909572985,436.3164007323852,440.36714416376975,498600
2024-03-14,432.4167175292969,440.535604561957,431.822160757,438.8494654700581,408100
2024-03-15,430.0385437011719,434.41474798991914,428.8397038212173,429.1126068332154,512100
2024-03-18,431.5687561035156,434.7266380074721,429.21007102795755,431.2471023574774,430900
2024-03-19,433.6252746582031,433.8494566732385,429.0931215717026,432.69936754051224,427700
2024-03-20,440.2724609375,440.3796590276192,433.82995685161035,434.5024731716977,366000
2024-03-21,444.3172607421875,445.06776630848395,436.8513781860244,439.61940285727974,591900
2024-03-22,446.8027038574219,447.73836714708006,442.8748335673177,445.418676501632,396000
2024-03-25,453.3231201171875,455.16523781941066,446.40307284505633,447.319253647612,521300
2024-03-26,470.7597351074219,471.23730792924295,455.49658981600186,459.49269289515263,955800
