Price,Close,High,Low,Open,Volume
Ticker,REG,REG,REG,REG,REG
Date,,,,,
2024-01-02,62.47119140625,62.49886096760426,61.37358522573319,61.66873894187809,720500
2024-01-03,60.65414810180664,62.129916673269896,60.46967263223647,62.129916673269896,908200
2024-01-04,60.48812484741211,60.86628725243442,60.15607603289411,60.37743956356619,1536600
2024-01-05,59.95315170288086,60.626474810601664,59.55653826398104,60.27597495849253,1718800
2024-01-08,59.95315170288086,60.174515215726124,59.54731273181522,60.174515215726124,1803200
2024-01-09,59.5196418762207,59.7041173304239,59.003124678489854,59.298278368195916,1835100
2024-01-10,59.455081939697266,59.81480030763571,59.33517816272432,59.39051728486267,1765000
2024-01-11,59.19681930541992,59.42740834804979,58.790983857054805,59.123029122893776,1156300
2024-01-12,59.09536361694336,60.01771985072554,58.85555254430431,59.84246991446065,1531600
2024-01-16,58.41282272338867,59.003130157617726,58.16378611485269,58.71719845481497,1459000
2024-01-17,57.619590759277344,58.64340666549201,57.305989522405376,57.87784935958031,1146700
2024-01-18,57.46278762817383,57.721049743600176,56.83558516265333,57.545799822684174,1371500
2024-01-19,57.859405517578125,58.062325012810284,56.99239193355758,57.76717130256883,1282600
2024-01-22,58.08076858520508,58.855547901200296,57.91474419474114,58.16378078043705,980300
2024-01-23,58.1361083984375,58.45893516976101,57.79483759996139,58.385144987112355,1336300
2024-01-24,57.37977981567383,58.89244345915159,57.26909805404393,58.68952748258174,1299200
2024-01-25,59.00312805175781,59.03079761221543,57.89629989282683,58.62496214529495,1361700
2024-01-26,58.66184997558594,59.298277973568226,58.59728532629926,59.26138288297312,1037400
2024-01-29,58.56962203979492,58.634186695995794,57.997762148368665,58.47738782193935,815400
2024-01-30,58.274471282958984,58.689532321429354,58.108446867570834,58.5972945803748,1039300
2024-01-31,57.80406188964844,58.80943029751187,57.61959346278225,58.44048992526978,1242400
2024-02-01,58.707969665527344,58.72641369202242,57.278314835007436,57.80405755285316,1400000
2024-02-02,57.73949432373047,58.108438195869965,57.02928317540267,58.08076863693783,1128200
2024-02-05,56.47587203979492,57.11229657745592,56.365190276399495,57.02928789379171,1179500
2024-02-06,57.37977981567383,57.82251038070319,56.282177176445394,56.457423592235216,1060900
2024-02-07,57.1307373046875,57.582693355575614,57.001608009722155,57.41666897104606,919700
2024-02-08,57.31521224975586,57.65648304990799,56.82636460209122,56.918598812345444,1360800
2024-02-09,56.55888366699219,57.269098385369986,55.35059574063363,55.43360794196376,2364400
2024-02-12,55.987022399902344,56.98316527261497,55.654973602828235,56.65111647554087,1864200
2024-02-13,55.72876739501953,55.7379929286232,54.19765603825446,54.92631837849769,2251300
2024-02-14,55.5166130065918,56.1991580762878,55.04621293853121,55.765649578568336,1231800
2024-02-15,56.4850959777832,56.632672830980475,56.125374099512,56.20838629934232,719100
2024-02-16,56.0884895324707,56.429760388405256,55.59041627126234,56.005477322269314,809500
2024-02-20,55.91322708129883,56.55887706983305,55.68263805100156,55.99623927294622,947600
2024-02-21,56.46664810180664,56.65111652834447,55.87634069246232,56.245281064047674,819200
2024-02-22,56.32829284667969,56.521986804217285,55.968574491678524,56.448200137849966,1022100
2024-02-23,56.01469421386719,56.365190571381795,56.00547219958173,56.18071861908412,662000
2024-02-26,55.55351257324219,56.07925531695508,55.396713710753254,55.86711381672966,841100
2024-02-27,55.83021545410156,56.36518369868431,55.66419106912825,55.802545896109145,1183600
2024-02-28,56.23606491088867,56.26373447405105,55.350600186081856,55.350600186081856,875200
2024-02-29,57.13996124267578,57.46278447108547,56.35595644459477,56.42974662166516,2960400
2024-03-01,56.95549392700195,57.389002456094104,56.40208162823249,57.13996586609497,1187200
2024-03-04,58.01620864868164,58.04387820983701,56.76180360482758,57.038509771910725,1188300
2024-03-05,57.1307373046875,58.136105625001214,56.94626889388524,57.89629457985263,1061900
2024-03-06,56.614227294921875,57.39822869565215,56.411307795128685,57.25987737002849,1183100
2024-03-07,56.660343170166016,57.02928706748485,56.2821772587436,56.73412983852392,1001900
2024-03-08,57.06617736816406,57.37977861832966,56.52198706695051,57.37977861832966,1150900
2024-03-11,57.13996124267578,57.269090534039655,56.65111011585772,56.835582040024384,1549400
2024-03-12,56.60847473144531,57.04672300400584,56.412663035740024,56.8788833914073,1612600
2024-03-13,56.52455139160156,57.15861132023011,56.440631590548406,56.64576967245141,891200
2024-03-14,55.25643539428711,56.26347307727166,54.83683991668927,56.235500993959555,1083800
2024-03-15,55.08859634399414,55.48021971699958,54.5664282896747,54.5664282896747,2277500
2024-03-18,55.36832809448242,55.63873318603488,55.1258915278754,55.25643265282739,739300
2024-03-19,55.237789154052734,55.77860291552441,55.06062314291522,55.51752065529526,765600
2024-03-20,56.188873291015625,56.33806365615389,54.771566600691536,54.86480924503587,1198700
2024-03-21,56.62712478637695,56.776315160055546,56.254150630670026,56.34739328035199,1105800
