Price,Close,High,Low,Open,Volume
Ticker,EQIX,EQIX,EQIX,EQIX,EQIX
Date,,,,,
2024-01-02,776.533447265625,778.650903615339,766.5403094181049,769.1176425038278,309900
2024-01-03,763.138916015625,774.1860146461908,759.8717682326244,771.1296241813797,304100
2024-01-04,761.5867919921875,767.5654228741669,757.72555876832,762.6790576091288,376100
2024-01-05,755.36865234375,765.4192740401351,753.5769811336711,761.3185118514943,347500
2024-01-08,769.6157836914062,770.9858816926319,754.0751215322143,755.8188985734259,374500
2024-01-09,765.2372436523438,769.836186192038,760.8203453902847,764.7773669419925,325000
2024-01-10,770.698486328125,774.5021765231141,763.6467707839862,770.3152167638615,222300
2024-01-11,767.4887084960938,773.534414090944,766.1856856387143,767.814493449799,195100
2024-01-12,780.88330078125,781.6306004501168,773.2470899619135,775.6615596957091,283700
2024-01-16,784.8116455078125,791.4034855133899,780.8833949397365,785.2715222825668,323200
2024-01-17,765.400146484375,779.369487070886,757.7065093057903,774.6076225511123,366500
2024-01-18,760.4945678710938,768.6385494096774,754.8417216550782,768.6289588983296,607000
2024-01-19,769.0697021484375,772.3656216752231,756.9112146025712,760.9832053140408,516200
2024-01-22,768.6672973632812,782.0713230925224,768.6385258301207,770.7463915064836,408700
2024-01-23,765.5341796875,778.4016620733114,763.3113450143901,775.7764353193389,263000
2024-01-24,761.91259765625,775.6807715136265,760.7437247887079,775.6807715136265,464600
2024-01-25,781.1611938476562,789.2955855846626,769.2997185523008,772.145352170665,572200
2024-01-26,777.012451171875,786.2486981714442,773.0363071301273,786.2486981714442,411600
2024-01-29,796.922119140625,797.6885998078537,776.016032923063,776.016032923063,524600
2024-01-30,806.3308715820312,811.1885242610969,792.5339847729258,794.7568197854333,689000
2024-01-31,795.0155639648438,811.3801355638309,794.4215369981612,810.000446823435,540600
2024-02-01,810.8819580078125,812.4724041062581,790.244111425667,791.911281621666,535500
2024-02-02,808.1416015625,811.3609138825624,794.2106241266276,810.0387098979552,457800
2024-02-05,801.3772583007812,807.2026161782858,795.8776853827263,799.346058375898,372100
2024-02-06,802.9103393554688,810.5944439943554,800.4000815493132,807.3464185769045,499800
2024-02-07,811.2650756835938,813.1717160711304,799.9689155885351,808.3716067922023,351000
2024-02-08,819.5050048828125,823.7110877811161,805.0661962603383,805.0661962603383,403900
2024-02-09,819.9169311523438,820.9325312450721,809.5118108380033,820.4151699264582,394200
2024-02-12,814.37890625,822.618733749624,810.0290834009157,822.5037645803071,434400
2024-02-13,797.8035888671875,802.4696065647818,791.6141418295753,802.4696065647818,448700
2024-02-14,797.9281616210938,804.7691202780226,790.5794321616643,797.8036019286687,574600
2024-02-15,838.322265625,844.8662106662385,803.5330952107315,803.8588802015248,768800
2024-02-16,820.3671875,837.3929180597859,814.64726623247,827.3231151462005,842100
2024-02-20,818.9395751953125,827.5243105205144,813.3058517754496,819.3036637378614,568000
2024-02-21,828.5111694335938,830.0058272236283,810.8052143087647,815.6245631797036,448700
2024-02-22,843.9273071289062,846.4279745650164,831.989166870155,831.989166870155,516200
2024-02-23,845.3356323242188,848.8902615825089,842.1834536467554,848.4303848943919,309700
2024-02-26,840.861328125,854.5240646366013,840.861328125,846.887853622796,380300
2024-02-27,840.562744140625,849.5359427448197,837.1063652808975,849.5359427448197,363200
2024-02-28,858.6825561523438,860.1460141267581,838.5217536579618,840.6783914535372,437200
2024-02-29,855.74609375,864.5267243976464,853.1272772115227,862.2160073792237,704000
2024-03-01,867.0202026367188,867.2223506702709,849.218188848251,851.9718094018036,497000
2024-03-04,879.6616821289062,880.8844428386165,855.8038037004767,861.2146726272688,578700
2024-03-05,862.2255859375,880.8266745004003,857.8064178030609,875.2810010451293,449700
2024-03-06,872.9028930664062,874.8476865749941,861.7730563619785,867.0202673232216,302100
2024-03-07,872.3444213867188,879.0165407466485,865.0464657986137,876.1378116249723,347200
2024-03-08,876.234130859375,879.5943133918968,871.7571978529537,878.0634532258499,408700
2024-03-11,860.3096313476562,873.2687908588987,850.8935866356958,871.6224007150787,359100
2024-03-12,859.5874633789062,866.8950562032596,855.1586584189109,860.3095549765554,383000
2024-03-13,834.9593505859375,852.4628447225477,833.3707842513218,850.6239438861948,810500
2024-03-14,832.542724609375,838.2328394733705,818.3897758919928,833.5536998868736,691000
2024-03-15,818.7461547851562,833.0435479814607,816.5990953478587,828.9516947166085,1090300
2024-03-18,828.6242065429688,829.9239479210178,821.4032905227743,828.0946256903159,464600
2024-03-19,813.1522827148438,827.1030847669653,809.7054819264528,827.1030847669653,867200
2024-03-20,794.185302734375,806.2682915274996,767.2464884492197,771.1938993849277,2372300
2024-03-21,781.43798828125,794.3008337400388,774.8813982951183,794.3008337400388,1301600
2024-03-22,771.1650390625,779.5894423967143,769.2009707544682,777.1728914877236,1087500
2024-03-25,763.0294189453125,776.5276783220777,755.9432485275731,755.9432485275731,1323500
2024-03-26,770.2985229492188,775.5745873213682,762.8369089676846,762.8369089676846,930700
2024-03-27,784.971435546875,786.5600607776124,770.8954661742533,778.9924951717408,945100
2024-03-28,794.6185302734375,796.6403633331287,782.7473274148222,788.3988932080774,789200
2024-04-01,770.2791748046875,796.0915404206386,767.9396050507454,795.2635561483394,674300
2024-04-02,763.173828125,768.2188323420436,759.303456872762,764.4447164700823,551500
2024-04-03,759.5536499023438,768.3921023744925,756.0587807889034,761.1326375619227,442600
2024-04-04,751.9765625,766.0718049971725,749.6755418695468,759.553705849386,469400
2024-04-05,755.22119140625,760.516530189467,751.0427206196797,752.506178506057,446500
2024-04-08,758.860595703125,760.3432694741447,752.9009299809776,754.1236907049829,607700
2024-04-09,771.4248657226562,772.0795550354718,756.8771414915045,764.4542844206017,578500
2024-04-10,747.0952758789062,757.5896984134947,743.4078366952892,753.5363359821266,758700
2024-04-11,745.0253295898438,750.9560834845878,741.5014892326258,750.3784336378171,532000
2024-04-12,735.6188354492188,742.1657881110228,731.0841374121659,736.706791589821,498200
2024-04-15,716.4207763671875,740.220946608679,713.3783895452516,732.8267355060314,574800
2024-04-16,714.524169921875,719.7809597185027,705.9649624786849,717.8265288044663,579900
2024-04-17,707.2262573242188,718.9915689929344,706.9277950966641,715.8817206872794,510800
2024-04-18,712.3193359375,719.3573203647055,704.3185626214074,708.7185148952976,483500
2024-04-19,720.1661376953125,720.5223649072257,708.8437301924123,716.0742846402254,611900
2024-04-22,726.6552734375,727.7625041604949,717.277719102741,724.4023803551213,687400
2024-04-23,733.548828125,735.8980352048818,723.4299081878526,732.7593342380596,662900
2024-04-24,728.6771240234375,739.6625187186489,726.4626627030511,727.4736379858217,776000
2024-04-25,710.8751831054688,718.6352595322988,707.6498636948975,715.9298249890037,812600
2024-04-26,704.3859252929688,716.2571280794291,703.2883319179941,708.3333947738513,779500
2024-04-29,699.3120727539062,711.4528259377485,692.4184717432843,711.4528259377485,1002900
2024-04-30,684.6488037109375,697.319138600784,680.1910863824061,693.2850507407513,1090500
2024-05-01,669.4559326171875,686.4299033516393,668.5412715319123,682.6653663490758,943900
2024-05-02,672.7005615234375,678.6890797881426,667.3185461535985,677.5819079014869,1029600
2024-05-03,674.1255493164062,703.0669823459275,672.0170391986359,689.7515949237346,762400
2024-05-06,667.91552734375,682.6076954161047,662.4661680050824,682.6076954161047,799000
2024-05-07,685.3804931640625,688.981314056707,667.029740054621,672.2288233442586,629200
2024-05-08,666.93359375,677.0139664398699,658.6824849138258,675.2616833966192,876100
2024-05-09,743.6870727539062,770.231171555308,732.711313817628,749.0498143375371,2353500
2024-05-10,729.4859619140625,750.0126304301438,724.8549491781403,732.2491616408449,975400
2024-05-13,747.9810791015625,748.7512984651407,727.3388828322228,732.1624646007405,652000
2024-05-14,760.429931640625,766.8902662771968,744.2261780936642,749.0497598569319,905300
2024-05-15,779.5508422851562,782.2851883815401,766.7746158792894,770.5391530615236,987000
2024-05-16,769.7496948242188,783.0361693610738,764.8972601169409,782.7280698736955,609000
2024-05-17,770.0674438476562,776.0752370371431,766.9768703978472,771.0205954335308,543400
2024-05-20,765.6867065429688,772.1181286876594,761.7488744872526,765.65779467221,463800
2024-05-21,766.8676147460938,771.2234971919377,762.8989454831664,766.3933169993052,539400
2024-05-22,756.4329833984375,771.8140453591193,753.6936004355891,767.4678515514762,426700
2024-05-23,742.9490356445312,763.1118894387014,742.6876637858547,759.5303741934868,491700
2024-05-24,741.584228515625,749.7926290453405,740.7807935613756,745.6594202826126,294600
2024-05-28,744.0912475585938,751.0122255848147,740.1418974530084,744.3332410367226,516400
2024-05-29,735.6796264648438,748.0890603707752,735.4473221551638,740.9454074458894,357200
2024-05-30,736.2700805664062,746.8306510862859,735.0698022393561,746.5402706975553,381600
2024-05-31,738.544677734375,743.9362992310699,732.4948411016969,737.4508625447519,1066500
2024-06-03,727.3936767578125,744.2944629753367,726.0384896868859,742.1068325427675,451600
2024-06-04,740.1903076171875,744.7591753498137,725.1867115012226,731.0526312323757,461900
2024-06-05,734.314697265625,743.7524431911837,734.1791667345676,742.4263236183353,380400
2024-06-06,738.3995971679688,739.009425493101,725.6610266879171,732.4465336437497,603500
2024-06-07,729.2619018554688,732.8046604854279,723.0765341909154,725.9901452072594,378400
2024-06-10,738.1091918945312,741.4777222774807,723.7057350371444,724.4413455990588,406700
2024-06-11,735.9313354492188,741.4681186291929,732.0400608817403,735.4473484266148,364700
2024-06-12,737.0636596679688,752.8416207456845,735.1180228827964,749.8021688432804,447800
2024-06-13,742.0487670898438,749.7054737133853,737.7413305051035,738.5834630705132,366100
2024-06-14,741.7196655273438,746.3562390859867,737.2669502863973,743.7136893321547,275600
2024-06-17,737.9639892578125,744.9527328611047,735.6602065162342,740.5581523700852,285300
2024-06-18,749.0569458007812,750.10231507072,738.6318480333848,743.7234001800629,385300
2024-06-20,739.1448974609375,749.99590689838,737.9252998902674,748.2438763815838,369600
2024-06-21,740.5,742.1455673716426,733.4918787339154,738.7576588749106,984800
2024-06-24,728.1099853515625,745.2721438331977,727.5195354470382,742.7844438001973,559000
2024-06-25,719.0691528320312,729.0877191994042,712.0223328204232,728.8941125829461,659300
2024-06-26,718.11083984375,722.4957902586564,712.4094590172976,713.4065005586875,654900
2024-06-27,727.8777465820312,728.6327355763344,717.9947108236751,720.7340937721731,380100
2024-06-28,732.3690185546875,737.5477142933275,729.4554667852387,732.7078448630681,1146800
2024-07-01,735.3504028320312,737.7316398871191,726.9967833762047,732.1174031017616,387700
2024-07-02,732.1560668945312,742.5811641862014,729.0779171348557,737.1701643581865,372100
2024-07-03,725.012451171875,734.8277206981533,723.7250293422247,734.8277206981533,236200
2024-07-05,730.32666015625,730.9171100897375,722.8151728094817,726.3386121864407,371400
2024-07-08,732.6788330078125,735.7666723023646,726.1450087800675,729.5522960238329,292000
2024-07-09,742.271484375,745.1173301656103,727.4808139855855,734.7793754169799,338900
2024-07-10,751.1090698242188,753.9839240294114,736.812076013636,746.0368368180865,325600
2024-07-11,772.2495727539062,777.4959747979582,759.3755315807975,760.3531946817195,459300
2024-07-12,779.064208984375,788.1631290056387,771.7656473175448,776.1312194478179,466200
2024-07-15,778.8898315429688,783.6716248442713,769.8683670270824,780.7870816051742,306600
2024-07-16,786.594970703125,787.659718394535,771.9108227194657,784.0588837315643,261200
2024-07-17,777.4185791015625,793.1674744191632,773.5756919627443,784.0588659349905,397100
2024-07-18,769.6069946289062,786.3045439453842,767.5452055520889,776.1601966576927,339500
2024-07-19,761.621337890625,774.379228592025,758.223739572306,770.5170216422937,234300
2024-07-22,773.275634765625,774.350071641985,758.2333412552675,761.6212499893477,266200
2024-07-23,777.2540283203125,786.8369942306833,774.6405458724316,780.4773981745925,243100
2024-07-24,768.716552734375,781.2227598977006,764.699437122378,776.3151247748698,353100
2024-07-25,744.6719970703125,776.0633834912466,742.697351587448,771.7655770211217,538000
2024-07-26,747.692138671875,755.0003304476969,742.3102056746923,744.6720645629779,541000
2024-07-29,751.6801147460938,758.0493995041584,743.4717150397067,746.8402452813962,399100
2024-07-30,744.1493530273438,759.2303446421824,743.5298355195549,751.6801596423849,665300
2024-07-31,764.9317016601562,773.9242171951646,745.8722927978808,753.3450821876995,718700
2024-08-01,785.2010498046875,787.7952127296765,767.1193047027349,767.1193047027349,622700
2024-08-02,780.816162109375,788.850333581406,773.1013794831734,784.7557638514384,379100
2024-08-05,743.63623046875,775.1631462513201,739.6384936912942,775.1631462513201,675400
2024-08-06,759.4819946289062,765.9384231404279,739.0383903954385,742.9393536076669,410400
2024-08-07,755.3003540039062,774.3694521761893,754.1969086285907,758.7560280119152,695000
2024-08-08,783.5554809570312,786.7207744644305,747.2758386792253,750.8960515536355,716700
2024-08-09,792.6544799804688,796.9716648871184,778.6091690964536,785.9464278752328,365900
2024-08-12,792.8578491210938,793.7386794651046,777.5541825546245,788.8988094683662,409000
2024-08-13,803.0698852539062,804.8412349633104,794.6968873379508,798.5784721524345,429200
2024-08-14,814.5404052734375,816.2634272959233,802.2665024429137,805.112348273428,566500
2024-08-15,803.4957275390625,812.178424372772,800.6498821362227,811.3072833803313,553500
2024-08-16,802.1212768554688,805.0639555095971,794.7066223065657,799.3528855051807,371700
2024-08-19,803.7861328125,807.8709541137132,794.4161530047401,794.6387680851996,304200
