Price,Close,High,Low,Open,Volume
Ticker,SBRA,SBRA,SBRA,SBRA,SBRA
Date,,,,,
2024-01-02,12.263594627380371,12.39323143258051,12.168528296264643,12.272237245901474,1729100
2024-01-03,12.21174144744873,12.33273564287441,12.185814414216631,12.272238133058808,1947000
2024-01-04,12.116674423217773,12.263594819349008,12.064819535484913,12.263594819349008,1788300
2024-01-05,11.788262367248535,12.11667445932058,11.762334511202111,12.004322889069185,2437800
2024-01-08,11.943824768066406,11.978394416811105,11.745049493835756,11.805546173087617,1442500
2024-01-09,11.848760604858398,11.883330259919031,11.779621294737135,11.796905710164657,1503100
2024-01-10,12.0648193359375,12.082103748758923,11.81418916848587,11.81418916848587,1404700
2024-01-11,12.038893699645996,12.142602661208524,11.909256879538665,11.978396187247018,1916900
2024-01-12,12.32409381866455,12.358663473272358,12.185815200233318,12.194456995731086,1589500
2024-01-16,12.168529510498047,12.367305635290894,12.142602476553083,12.272238470483448,1962000
2024-01-17,11.788262367248535,12.185813760366747,11.632698527791915,12.064819571433212,1947000
2024-01-18,11.615413665771484,11.779620129216463,11.528989948773793,11.76233489129362,2022900
2024-01-19,11.693195343017578,11.701837961797919,11.520347088438202,11.667268310882044,1436200
2024-01-22,11.857402801513672,11.95246914348633,11.719124186205965,11.719124186205965,1655100
2024-01-23,11.831475257873535,11.952469461590713,11.710481878361941,11.943826841852575,1929300
2024-01-24,11.416637420654297,11.978394418905198,11.364782535425466,11.978394418905198,2308400
2024-01-25,11.425281524658203,11.589487171526471,11.373426632686066,11.572202757006123,1807300
2024-01-26,11.5722017288208,11.62405579198018,11.373425622161918,11.528989460051003,1927200
2024-01-29,11.649983406066895,11.649983406066895,11.503063003632219,11.563559688411528,1315700
2024-01-30,11.736407279968262,11.883328498246659,11.580843443154556,11.67591059863203,2882300
2024-01-31,11.528990745544434,11.866044666278652,11.511705506427004,11.80554797777878,2355100
2024-02-01,11.615413665771484,11.624056284732907,11.425280993853258,11.520347329812372,1803800
2024-02-02,11.29564380645752,11.494419914933179,11.235147124150156,11.494419914933179,2188900
2024-02-05,11.157365798950195,11.252432961018846,11.0882264942851,11.20922068955178,1681600
2024-02-06,11.209219932556152,11.364782945444171,11.105510982562318,11.148722426905646,2222300
2024-02-07,11.191934585571289,11.304286153012901,11.131437904720212,11.252432090627826,2691200
2024-02-08,11.580843925476074,11.589486544371335,11.217862173930197,11.217862173930197,2941700
2024-02-09,11.978394508361816,12.01296415737073,11.468492391531713,11.580843132656597,3513100
2024-02-12,12.00489616394043,12.110899559793754,11.828223837518221,11.978395525587125,2733000
2024-02-13,11.943061828613281,12.066732043844619,11.713387368269144,11.713387368269144,3153100
2024-02-14,12.216901779174805,12.252236241056583,11.907724605879237,12.03139564368547,2760500
2024-02-15,12.225737571716309,12.36707544197705,12.163902464087274,12.261072039281494,2730700
2024-02-16,12.146234512329102,12.234571100303913,11.951894524248598,12.137400685043593,1647200
2024-02-20,12.19040298461914,12.24340426422714,12.031397460914844,12.075565755548276,1916700
2024-02-21,12.243403434753418,12.38474213649293,12.163901520727565,12.190402158736182,2506900
2024-02-22,12.26107120513916,12.269905032039514,12.102065690693173,12.172734621015811,1962600
2024-02-23,12.340574264526367,12.393575542346055,12.199236400420373,12.261071505356716,1706300
2024-02-26,12.31407356262207,12.446578450438713,12.216903985508672,12.261072281447554,1977900
2024-02-27,12.393575668334961,12.48191225551927,12.314072908357112,12.402409495541418,2453000
2024-02-28,12.36707592010498,12.570248905849699,12.216904216537062,12.305240810085316,3188400
2024-02-29,12.26107120513916,12.48191182300743,12.146233982754847,12.411242892684792,3592600
2024-03-01,12.35824203491211,12.570248847515845,12.22573798764482,12.234571815446689,3188300
2024-03-04,12.428909301757812,12.473077592389888,12.234570170880799,12.393574837740166,1672800
2024-03-05,12.305240631103516,12.464245317761357,12.269906162686198,12.402410208641095,1427900
2024-03-06,12.155067443847656,12.428909329996564,12.057897035748303,12.340573590971786,2362500
2024-03-07,12.08439826965332,12.24340293363714,11.97839487951742,12.181567833334547,1758800
2024-03-08,12.287572860717773,12.30524051598123,12.128567333107338,12.163902643634252,1659200
2024-03-11,12.340574264526367,12.411243196579365,12.261071505356716,12.287572144266559,1330200
2024-03-12,12.481912612915039,12.570248360188542,12.278738793549689,12.331740915865915,1664200
2024-03-13,12.552580833435059,12.640917418122132,12.437743610317906,12.508412541091522,2447100
2024-03-14,12.473078727722168,12.50841319495605,12.322907031368135,12.50841319495605,2000800
2024-03-15,12.481912612915039,12.570248360188542,12.393576023201382,12.393576023201382,3605700
2024-03-18,12.526080131530762,12.570247581210378,12.446577374203287,12.473078012499077,1448900
2024-03-19,12.764588356018066,12.782256010942291,12.526080911622127,12.534913896644085,2131200
2024-03-20,12.888258934020996,12.905925745848267,12.676252137453003,12.71158660354767,1494800
2024-03-21,12.950093269348145,12.994261559951228,12.826423066587594,12.923592631962322,1467500
2024-03-22,12.61441707611084,13.038431541473654,12.605584090796755,13.029597713719387,1736000
2024-03-25,12.764588356018066,12.852924945758877,12.614416658922783,12.6674187812553,1811400
2024-03-26,12.640918731689453,12.817591076982207,12.632084903814768,12.773422780048971,1517500
2024-03-27,12.879426002502441,12.97659558040976,12.738088128295367,12.738088128295367,1659300
2024-03-28,13.047264099121094,13.170934305881229,12.870590930995014,12.870590930995014,1506000
2024-04-01,12.994261741638184,13.091431308371545,12.905925159196885,13.091431308371545,1246000
2024-04-02,12.897093772888184,12.967762710621255,12.782256538461898,12.897093772888184,1914900
2024-04-03,12.852925300598145,12.976595518721338,12.808757004508355,12.870592113569952,2317000
2024-04-04,12.587915420532227,12.976594543545184,12.552580954803776,12.923593266172567,2973800
2024-04-05,12.791088104248047,12.8705908609843,12.57024748773183,12.587915141424373,1627100
2024-04-08,12.667418479919434,12.808756346190423,12.60558337403591,12.773421879622676,1703300
2024-04-09,12.640918731689453,12.720420655241048,12.526081496639115,12.667419372873319,2019600
2024-04-10,12.172735214233398,12.455411791739817,12.066731813583546,12.375909030642392,2012700
2024-04-11,12.172735214233398,12.26107180266168,12.057897986252689,12.243404147999968,1785100
2024-04-12,12.146234512329102,12.358241312540486,12.084399406210816,12.358241312540486,1176900
2024-04-15,12.093233108520508,12.225737998343943,12.022564170924085,12.146235232937919,1266400
2024-04-16,12.0137300491333,12.128566430034567,11.943061118221701,12.022563033667168,1393400
2024-04-17,11.890059471130371,12.119733926936549,11.890059471130371,12.110900099611664,2278800
2024-04-18,11.863558769226074,11.934227702573352,11.757555369205159,11.934227702573352,3022800
2024-04-19,12.066731452941895,12.066731452941895,11.837057003844818,11.881225296738888,1914900
2024-04-22,12.066731452941895,12.181568677490434,11.916559762566122,12.181568677490434,2306900
2024-04-23,12.172735214233398,12.234571163109253,12.057897986252689,12.075565640914402,1615500
2024-04-24,12.102067947387695,12.155070076233127,12.004898360684704,12.119735604482925,1820900
2024-04-25,12.057899475097656,12.16390373127649,11.96956371820229,11.96956371820229,1872300
2024-04-26,12.31407356262207,12.42891079508709,12.031397816517515,12.110900580719465,1636800
2024-04-29,12.517247200012207,12.570248480395117,12.31407337870395,12.349407846439277,1673100
2024-04-30,12.296406745910645,12.561415679021858,12.287572918237563,12.473079087171394,1566300
2024-05-01,12.305240631103516,12.490746800904478,12.208070211125756,12.278739147960392,1688600
2024-05-02,12.561415672302246,12.596750140535494,12.367075675799294,12.411243971700898,1369300
2024-05-03,12.676252365112305,12.773421938007722,12.49074620417368,12.693919177256863,1597800
2024-05-06,12.905925750732422,12.976594682948496,12.711586608358278,12.720419593055194,2118400
2024-05-07,13.02076244354248,13.126765837530224,12.729252899466163,12.870590758116487,2686200
2024-05-08,13.135601043701172,13.17976933977762,12.923594233462431,12.958928701835555,2811900
2024-05-09,12.799921989440918,13.091431537175922,12.534913079925433,13.029596433850344,3569000
2024-05-10,12.835257530212402,12.897093481160272,12.764588594077841,12.817590717398847,1772800
2024-05-13,12.799921989440918,12.994261968744286,12.75575369744832,12.888258573426112,1358200
2024-05-14,12.976595878601074,13.00309736245402,12.817591187684409,12.879426298460878,1707000
2024-05-15,12.817590713500977,13.179769221690513,12.755754762571911,13.117934113201619,2732600
2024-05-16,12.791088104248047,12.879424687830573,12.685084709413076,12.817589584786862,2026700
2024-05-17,12.926395416259766,12.953456715131535,12.736964603631028,12.809128640797864,1454000
2024-05-20,13.07974624633789,13.088766967453733,12.881294683105933,12.890315404221775,1590000
2024-05-21,12.980520248413086,13.133869058692252,12.980520248413086,13.079745594955904,1415300
2024-05-22,12.917376518249512,13.061704612937369,12.863253912873216,12.944438681200962,1225300
2024-05-23,12.76402759552002,12.980520595999282,12.727945572150693,12.935417851721798,1667400
2024-05-24,13.007582664489746,13.043664689983979,12.881295145128256,12.917377170622489,1476700
2024-05-28,12.872273445129395,13.115826867357677,12.84521128467708,13.05268354682872,1611900
2024-05-29,12.709903717041016,12.827170496306799,12.691862277032492,12.791088476552959,954100
2024-05-30,12.9714994430542,12.980520163661906,12.80912991316856,12.80912991316856,872200
2024-05-31,13.151909828186035,13.178971130310273,12.953458271993965,12.998561015709884,1701700
2024-06-03,13.142889022827148,13.18799176625287,13.052684396238984,13.133869162352626,1237700
2024-06-04,13.169951438903809,13.233094764759,13.034643206018451,13.079745950313571,1717600
2024-06-05,13.007582664489746,13.224074817455149,12.998561943050351,13.151910766466681,1058600
2024-06-06,12.872273445129395,12.989539366036539,12.836190564526307,12.863252724978622,2492200
2024-06-07,12.619699478149414,12.791089734026693,12.592638175739479,12.77304829224454,1896900
2024-06-10,12.691862106323242,12.7369648454747,12.511452009980609,12.556554749132067,1195600
2024-06-11,12.619699478149414,12.755007710725682,12.556556152438466,12.592638175739479,1324800
2024-06-12,12.77304744720459,12.971498992362637,12.75500686687926,12.845211489032382,1213000
2024-06-13,12.845212936401367,12.908357125313055,12.745987582773477,12.791090329063731,1090100
2024-06-14,12.890314102172852,12.917375402523605,12.736965299746533,12.773047320301947,1085000
2024-06-17,12.908356666564941,12.962479271979124,12.727945687815529,12.890315224584679,1205900
2024-06-18,13.04366397857666,13.079746002102963,12.899335884471444,12.944438628945148,1266400
2024-06-20,13.07974624633789,13.106807549422104,12.971500173737727,12.98052089485357,1556400
2024-06-21,13.206033706665039,13.260156312610086,12.99856142317353,13.088766913433023,3962500
2024-06-24,13.494688987731934,13.54881245028515,13.197012094347373,13.224073395492356,2042900
2024-06-25,13.395462989807129,13.521749629164482,13.278196210215864,13.494688329339793,1901400
2024-06-26,13.368401527404785,13.395463688905036,13.224073440456472,13.287216763430544,1467100
2024-06-27,13.639018058776855,13.639018058776855,13.368402447001802,13.431546634582748,2163600
2024-06-28,13.891592025756836,13.918654188724068,13.684120604587877,13.693141325576955,4534500
2024-07-01,13.900611877441406,13.972775920314485,13.738242350845354,13.828447834568328,2009100
