Price,Close,High,Low,Open,Volume
Ticker,MRK,MRK,MRK,MRK,MRK
Date,,,,,
2024-01-02,106.23736572265625,106.31242033184533,102.40967370283181,102.40967370283181,11920100
2024-01-03,107.6727523803711,108.73287906412517,107.10048066203504,107.2036718038715,10721900
2024-01-04,109.77423858642578,110.37466115211926,108.69535182826978,108.75163920705305,11492200
2024-01-05,109.97125244140625,110.18702550018673,109.4271172501832,109.8586705253458,6861500
2024-01-08,110.12134552001953,110.59980967723476,108.9955550816789,110.31835848884909,8193100
2024-01-09,111.10640716552734,112.52303227518298,109.96184960392479,110.24330076607637,8822300
2024-01-10,111.50983428955078,111.8006619541263,110.45909123020465,110.88126804009976,7129100
2024-01-11,111.10640716552734,111.54734397935131,109.83989125104597,111.45352931116757,5754400
2024-01-12,111.2940444946289,111.33157179611756,110.37465065976025,110.76867658898968,6823300
2024-01-16,111.1626968383789,111.9601322708653,110.64671257387619,111.1626968383789,6832300
2024-01-17,110.82495880126953,112.01642730584403,110.33711821983783,111.81003073606888,5591400
2024-01-18,111.20960998535156,111.28466458600106,109.40834251536769,110.37464723652776,10524700
2024-01-19,111.53797912597656,111.65993749936881,110.44033229264151,110.90002925438326,7605600
2024-01-22,112.0445785522461,112.5511863965355,111.5098270206519,111.6786963020817,8786200
2024-01-23,112.4292221069336,112.56994770260091,110.01814838085082,110.83435110964035,6501400
2024-01-24,111.52857971191406,112.53241171908965,111.11579372942728,112.29787146360376,5859900
2024-01-25,112.7012939453125,112.74820486484272,111.32220309690177,111.32220309690177,6689800
2024-01-26,113.3486328125,113.53626218435221,112.65439554752473,113.05780513884855,8300300
2024-01-29,113.7801742553711,113.94904353550847,113.03902614574605,113.84584524444668,9138200
2024-01-30,114.13668823242188,114.23050291531615,112.74820658974149,113.78018241678151,7469500
2024-01-31,113.31109619140625,115.25308937659423,113.04841222936747,114.95287811174975,10779000
2024-02-01,118.56480407714844,118.61171499789357,115.17804173827568,116.00362813473983,11650700
2024-02-02,118.59294128417969,119.67182076121443,118.31149010728322,118.87438530347542,10175600
2024-02-05,118.37718200683594,119.89700574688905,117.92686147576768,119.1277138394157,8027700
2024-02-06,119.03388214111328,119.6343046944464,118.27397391277637,118.78058178420146,6153000
2024-02-07,119.58739471435547,120.14090631915407,118.67737731620085,119.05264318192249,6742800
2024-02-08,118.78057098388672,119.59677367323505,118.16138125591196,119.44666446974998,6308300
2024-02-09,117.69229888916016,118.85562372515737,117.3076565870519,118.41468689382302,7891200
2024-02-12,117.589111328125,117.7204604698992,116.70724474262158,117.27013998301982,5257400
2024-02-13,117.67355346679688,119.01512419915136,116.7823032363075,118.18954496293382,7273400
2024-02-14,118.0394287109375,118.236441682016,117.10126761574404,117.842415739859,6622400
2024-02-15,118.71490478515625,119.36223822549461,118.1613860219797,118.1801532519727,5756700
2024-02-16,119.88760375976562,120.16904778565468,118.36778025260138,118.67737512292018,6266800
2024-02-20,119.49359130859375,121.29485188723972,119.34348208510558,120.20659580495911,6952800
2024-02-21,120.19718933105469,120.23472378962562,118.95882418704402,119.55924668736468,4849200
2024-02-22,121.26670837402344,121.69826881338022,119.75627546668167,120.22534889676173,6517400
2024-02-23,121.4449462890625,122.18610154257941,120.8914346996067,121.76391761364364,5177400
2024-02-26,120.87267303466797,121.67949215558771,120.5255580075382,121.3792880466328,5158400
2024-02-27,121.0509262084961,121.17289173298624,119.89699205783573,120.32853814953526,4780200
2024-02-28,120.26287078857422,121.39803767558519,119.80316670722812,121.34175030137995,5697200
2024-02-29,119.28718566894531,120.88206383848537,119.20274744772908,120.17844301128859,11246100
2024-03-01,119.10894012451172,119.94390298507346,118.6023322387324,119.02450905568264,6023400
2024-03-04,116.37887573242188,118.71489463474083,115.66587136327375,116.7635180231778,12706200
2024-03-05,115.23432922363281,117.30766438839436,114.82153605065909,116.96992582097968,8277800
2024-03-06,116.09744262695312,117.04498739514801,114.93412480193068,115.24371254249203,8251400
2024-03-07,116.32258605957031,116.82919388319243,115.22493935385607,115.7315471774782,8982200
2024-03-08,115.8628921508789,116.36949998761673,114.51193791957806,115.60959181131047,9822700
2024-03-11,115.17803192138672,116.94177932161253,114.30554183614336,116.94177932161253,7769300
2024-03-12,115.07484436035156,115.59082867257861,113.92090305400896,115.39381569980814,11621800
2024-03-13,114.60576629638672,115.59083118162106,113.32986659566299,115.54392742000114,9186000
2024-03-14,113.77494812011719,114.53967659553656,112.97245429735564,114.53967659553656,10132500
2024-03-15,114.7284927368164,115.12502527068233,112.566482488683,113.14238421036256,46477400
2024-03-18,114.65296173095703,115.6631612665014,114.36028211764783,115.04004389913617,8311900
2024-03-19,115.37049102783203,115.42714264956126,113.6994158483893,114.65297104729345,11696600
2024-03-20,116.92828369140625,116.98493531619829,113.65221350858197,114.50191585042461,9793200
2024-03-21,116.71112823486328,117.24927178767356,116.1824206159072,116.77721578685743,8156300
2024-03-22,116.92828369140625,117.53251486716017,116.3334956536183,116.871639269618,7022500
2024-03-25,118.3066635131836,118.5615777676845,116.85273027822286,117.1454098742425,7605800
2024-03-26,118.50494384765625,119.03365150485656,117.87239048952738,118.7504150026777,8864400
2024-03-27,124.38674926757812,125.66130616099518,122.83840624762229,125.44415004042452,16061600
2024-03-28,124.5755844116211,125.01931823577748,123.7542115229093,124.62279289619224,10189700
2024-04-01,123.66925048828125,124.55670377072977,122.83842722147004,124.32067574320455,5377600
2024-04-02,123.06500244140625,123.45207740491254,122.05479570721761,122.8289744462413,6584200
2024-04-03,122.64012908935547,124.90600627525374,122.19639534734222,123.0649909658393,7741400
2024-04-04,120.52534484863281,123.62203114533848,120.2232220850487,123.51817824610724,6753200
2024-04-05,120.83689880371094,121.41281493126714,119.9022298946018,120.51590416537168,5692900
2024-04-08,119.48680877685547,120.77080163400015,118.84481234828311,120.50645143452967,6282500
2024-04-09,119.62842559814453,119.9022189309298,118.49549412724231,119.50569363641429,4696600
2024-04-10,119.66619873046875,119.9022267358543,118.06121117504831,118.82593960753648,5787700
2024-04-11,119.0997314453125,120.03440031792599,118.44829185376214,119.47737768973303,6187200
2024-04-12,118.71263885498047,120.00607486618136,118.10840776144205,119.93998731541944,7370000
2024-04-15,119.13748931884766,120.67638920482717,118.83537378285774,119.60954529401957,6241000
2024-04-16,118.07064819335938,119.71340831209064,118.04232598493351,119.48681623867746,5587300
2024-04-17,118.36332702636719,119.13749859782506,117.74020963316778,118.646556311728,6122800
2024-04-18,118.23115539550781,118.50494155183888,117.54195042849317,118.50494155183888,5992700
2024-04-19,118.75040435791016,119.07140617847189,117.91014526723794,118.62767239290284,8404300
2024-04-22,119.8455810546875,120.92186817164631,119.16581925387077,119.6284321227032,7805800
2024-04-23,119.78893280029297,120.94075784225146,119.65675769120006,120.94075784225146,7744000
2024-04-24,119.90222930908203,120.45925195630471,118.34444299950512,119.73228885343721,7128300
2024-04-25,123.414306640625,125.3780610882511,121.56384100916831,122.44187255249342,12750100
2024-04-26,123.86750030517578,124.53782621136705,122.85730788464217,122.85730788464217,7758200
2024-04-29,122.84784698486328,124.81160164408774,122.10200485470865,124.35843192457614,6788000
2024-04-30,121.99815368652344,123.60314120392832,121.77156162055813,123.60314120392832,6945000
2024-05-01,121.60162353515625,122.66846025567956,120.65751157355722,121.42223995749158,5895700
2024-05-02,121.09180450439453,122.44189220647604,120.83689742409446,121.84709701410388,7422500
2024-05-03,120.38372802734375,121.2995106540243,120.0721693259662,120.85577684351746,6221900
2024-05-06,120.44036865234375,120.5914300311654,119.67564023031736,120.07216554521972,6552000
2024-05-07,123.09333038330078,123.1405244597281,119.96831468367955,119.99663689193844,6682300
2024-05-08,122.30972290039062,124.16017451066163,122.10201709021634,123.28215719074885,6659100
2024-05-09,122.95170593261719,123.2066202150197,121.73380774959428,121.73380774959428,9216700
2024-05-10,122.79120635986328,123.5653851270079,122.68735346197818,123.50874071107168,5722600
2024-05-13,122.06424713134766,122.46078689083228,120.86523513607386,122.27195294593203,7109700
2024-05-14,121.46945190429688,121.97926603947143,120.8746567415885,121.97926603947143,6154300
2024-05-15,124.36788177490234,124.59447386301638,121.5261095657576,121.67717095783362,7237100
2024-05-16,123.56536865234375,124.41506359011154,123.48038763376363,124.0279742581489,5518100
2024-05-17,123.85806274414062,123.98080192115701,122.5551834989104,123.38600671685509,8281600
2024-05-20,123.66925048828125,124.37733457085693,123.3482414222812,123.49930281733917,4860400
2024-05-21,123.45208740234375,125.36863372580898,123.18773717883177,124.32066876616979,6254700
2024-05-22,123.77307891845703,124.24513488015062,122.8761610664355,122.89504733858455,4407500
2024-05-23,123.76364135742188,124.54725606345848,123.02723513362962,123.58425776849701,6830900
2024-05-24,122.2530746459961,124.10352619822675,121.94151594050686,124.10352619822675,5983800
2024-05-28,119.04308319091797,121.86598336541078,118.71264541883778,121.63939129055305,10263400
2024-05-29,118.86370849609375,119.38296580161916,118.2783564322071,119.09029337117751,8527800
2024-05-30,117.57027435302734,120.70472612206842,115.84254754460622,118.93924116967392,13000300
2024-05-31,118.5238265991211,119.53402619578824,117.58915769452332,118.13673720451806,18150500
2024-06-03,121.24286651611328,121.74324474511354,118.74096816810872,118.74096816810872,7702500
2024-06-04,121.51666259765625,122.13032963898597,119.78892869542526,120.04384297065718,6440100
2024-06-05,122.21530151367188,122.67792160252631,120.91243668584808,121.29951167627033,5009400
2024-06-06,123.22550201416016,123.61257698478049,121.69603078129734,121.94150912062409,8088500
2024-06-07,123.36711883544922,124.02799438384093,122.93283536336602,123.06501047304437,4945600
2024-06-10,124.14129638671875,124.3206655719165,122.40411929769438,123.32935946222022,6033700
2024-06-11,124.47173309326172,124.7832918081911,122.48910637008443,123.6786824039908,11453200
2024-06-12,122.92337799072266,125.29310830110799,122.88561984983461,125.28365796138172,5822000
2024-06-13,122.13976287841797,122.84784686710356,121.4033566826654,122.75344431221552,5004200
2024-06-14,122.24361419677734,122.61181728990597,121.45999953068196,121.94150585662317,7338500
2024-06-17,121.09441375732422,122.46207063145131,120.97094755189119,121.76874981049686,8524000
2024-06-18,121.5597915649414,122.26261200075446,120.70500603700962,121.82573047614916,6532400
2024-06-20,123.1553955078125,123.87720799639754,120.38209764048307,120.98994354986775,10348400
2024-06-21,124.15264892578125,124.60852974348731,122.60453523182973,123.63027794081081,17170800
2024-06-24,126.28010559082031,126.61251292081545,124.35207931121873,124.67500874986726,8553800
2024-06-25,126.24211883544922,127.86621508699335,125.93820311992964,126.43206796917269,6750600
2024-06-26,124.8934555053711,126.72648557668956,124.88396312138012,126.6790091645454,8492100
2024-06-27,123.2978515625,125.64374545644314,120.4105730139447,125.35882904694358,11927600
2024-06-28,117.5802993774414,124.39007732944872,114.79750208692332,123.03191289557064,57055500
2024-07-01,121.47432708740234,122.69951857517657,118.81499571525899,119.08092740325431,11533000
2024-07-02,121.30335998535156,121.79723929049852,120.2966166076131,121.76874764714282,5645400
2024-07-03,119.52731323242188,121.51231571063857,119.00494949843477,121.27487567352765,4002100
2024-07-05,120.09716796875,120.23963344034998,118.63454371553517,120.1731505197493,6786700
2024-07-08,119.46082305908203,121.0564203014382,119.03343391666827,120.42958240949172,5743400
2024-07-09,119.70777130126953,119.76475459205504,117.48532876140023,118.94796027568627,6339000
2024-07-10,120.90446472167969,121.07542183106929,119.50831620268032,119.55579986045296,4588500
2024-07-11,122.49056243896484,122.6330206584646,121.1798888508104,121.19888811080676,7048800
2024-07-12,121.34135437011719,123.40232483533889,120.92345760059881,122.89895313356155,7022300
2024-07-15,121.6832504272461,121.89219879325745,120.80947293855681,121.56928386112644,6918500
2024-07-16,119.1379165649414,122.54755205479913,118.90996890978201,121.44583403924187,8194400
2024-07-17,119.56531524658203,120.32512633201695,118.30213239663708,119.1664176874717,7628000
2024-07-18,118.00769805908203,119.28987280607845,116.2221515944281,119.00494911013195,9501400
2024-07-19,119.45132446289062,120.61003294304518,118.89096948260627,119.00494330308022,6848800
2024-07-22,119.37535095214844,120.13515469508535,118.74850579928325,119.62228336440326,4341800
2024-07-23,118.13115692138672,119.30886464554668,117.94120780257093,118.71051115369758,4285400
2024-07-24,119.59379577636719,119.83123581273041,118.41609522491214,118.69152653662486,6338500
2024-07-25,119.52731323242188,121.42683352930929,119.39434739132734,119.69827034898555,7357100
2024-07-26,118.96694946289062,122.26261084859613,118.76750071593514,120.84747036052477,6467000
2024-07-29,121.36034393310547,121.55979268377621,118.64402947828492,119.46082374070477,9139500
2024-07-30,109.45984649658203,117.71326370518291,108.18717149917214,117.27637494878425,35509400
2024-07-31,107.44635772705078,111.91972693778892,106.58207980222902,110.1721718282931,22733000
2024-08-01,108.10169219970703,108.71903770197642,105.81277417098117,107.4463554246417,14117500
2024-08-02,109.41236877441406,111.40687092990981,108.61457370909181,109.37438474414687,16562300
2024-08-05,106.66755676269531,109.3363876273459,105.7462882868835,109.17492289990753,13334000
2024-08-06,105.56582641601562,107.39886352264676,105.34737842573378,106.65805187523723,9761900
