period,train_start,train_end,test_start,test_end,in_sample_return,in_sample_sharpe,in_sample_drawdown,in_sample_trades,in_sample_win_rate,in_sample_profit_factor,out_sample_return,out_sample_sharpe,out_sample_drawdown,out_sample_trades,out_sample_win_rate,out_sample_rr_ratio,out_sample_profit_factor,out_sample_expectancy,return_degradation_pct,trade_difference,params
1,2021-08-15,2023-02-06,2023-02-07,2023-08-06,-1.5873102566089379,-0.14276570339864886,29.765874075446174,2589,30.346897771876044,1.2046439228656807,4.082052572240657,-1.1965358081081863,14.488830298768004,1016,29.72274961803757,2.547675080967845,2.7084393908097373,-28.267542298110463,357.16790748655404,-1573,"{'neighbors_count': 10, 'max_bars_back': 500, 'feature_count': 5, 'trend_following_labels': False, 'allow_reentry': True, 'min_prediction_strength': 4, 'f1_type': 'RSI', 'f1_param_a': 14, 'f1_param_b': 1, 'f2_type': 'ADX', 'f2_param_a': 14, 'f2_param_b': 1, 'f3_type': 'ATRR', 'f3_param_a': 14, 'f3_param_b': 1, 'f4_type': 'PP', 'f4_param_a': 14, 'f4_param_b': 1, 'f5_type': 'ER', 'f5_param_a': 14, 'f5_param_b': 1, 'use_volatility_filter': True, 'use_regime_filter': True, 'regime_threshold': Decimal('-0.1'), 'use_adx_filter': False, 'adx_threshold': 20, 'use_ema_filter': False, 'ema_period': 200, 'use_sma_filter': False, 'sma_period': 200, 'use_kernel_filter': False, 'use_kernel_smoothing': False, 'kernel_lookback': 8, 'kernel_rel_weight': 8.0, 'kernel_start_bar': 25, 'kernel_lag': 2, 'use_dynamic_exits': True, 'bars_to_hold': 100000, 'use_rsi_exit': False, 'rsi_exit_period': 14, 'rsi_overbought': 70, 'rsi_oversold': 30, 'use_kernel_exit': True, 'position_size_pct': Decimal('0.95'), 'stop_loss_pct': Decimal('0.05'), 'use_stop_loss': True, 'long_only': True, 'verbose': False, 'test_start_idx': 0}"
2,2021-11-13,2023-05-07,2023-05-08,2023-11-04,-7.6542337678953665,-0.30498327294695654,29.392499738982345,2693,30.803762303628577,0.9417761075844174,2.3109645196570456,-1.7316380859759386,15.49476737933184,1008,29.320202775700157,2.4715979100214387,2.00003785347609,57.835588609508015,130.19197727341526,-1685,"{'neighbors_count': 10, 'max_bars_back': 500, 'feature_count': 5, 'trend_following_labels': False, 'allow_reentry': True, 'min_prediction_strength': 4, 'f1_type': 'RSI', 'f1_param_a': 14, 'f1_param_b': 1, 'f2_type': 'ADX', 'f2_param_a': 14, 'f2_param_b': 1, 'f3_type': 'ATRR', 'f3_param_a': 14, 'f3_param_b': 1, 'f4_type': 'PP', 'f4_param_a': 14, 'f4_param_b': 1, 'f5_type': 'ER', 'f5_param_a': 14, 'f5_param_b': 1, 'use_volatility_filter': True, 'use_regime_filter': True, 'regime_threshold': Decimal('-0.1'), 'use_adx_filter': False, 'adx_threshold': 20, 'use_ema_filter': False, 'ema_period': 200, 'use_sma_filter': False, 'sma_period': 200, 'use_kernel_filter': False, 'use_kernel_smoothing': False, 'kernel_lookback': 8, 'kernel_rel_weight': 8.0, 'kernel_start_bar': 25, 'kernel_lag': 2, 'use_dynamic_exits': True, 'bars_to_hold': 100000, 'use_rsi_exit': False, 'rsi_exit_period': 14, 'rsi_overbought': 70, 'rsi_oversold': 30, 'use_kernel_exit': True, 'position_size_pct': Decimal('0.95'), 'stop_loss_pct': Decimal('0.05'), 'use_stop_loss': True, 'long_only': True, 'verbose': False, 'test_start_idx': 0}"
3,2022-02-11,2023-08-05,2023-08-06,2024-02-02,2.357828444633854,-0.18267118220022768,27.92284440816207,2693,31.936874910691085,1.0926517295825056,4.698415557890349,-0.19581652893563073,13.317289121331633,872,27.646056677470288,4.486137923118003,5.990007711069326,-33.343372553727406,-99.2687622623012,-1821,"{'neighbors_count': 9, 'max_bars_back': 500, 'feature_count': 5, 'trend_following_labels': False, 'allow_reentry': True, 'min_prediction_strength': 4, 'f1_type': 'RSI', 'f1_param_a': 14, 'f1_param_b': 1, 'f2_type': 'ADX', 'f2_param_a': 14, 'f2_param_b': 1, 'f3_type': 'ATRR', 'f3_param_a': 14, 'f3_param_b': 1, 'f4_type': 'PP', 'f4_param_a': 14, 'f4_param_b': 1, 'f5_type': 'ER', 'f5_param_a': 14, 'f5_param_b': 1, 'use_volatility_filter': True, 'use_regime_filter': True, 'regime_threshold': Decimal('-0.1'), 'use_adx_filter': False, 'adx_threshold': 20, 'use_ema_filter': False, 'ema_period': 200, 'use_sma_filter': False, 'sma_period': 200, 'use_kernel_filter': False, 'use_kernel_smoothing': False, 'kernel_lookback': 8, 'kernel_rel_weight': 8.0, 'kernel_start_bar': 25, 'kernel_lag': 2, 'use_dynamic_exits': True, 'bars_to_hold': 100000, 'use_rsi_exit': False, 'rsi_exit_period': 14, 'rsi_overbought': 70, 'rsi_oversold': 30, 'use_kernel_exit': True, 'position_size_pct': Decimal('0.95'), 'stop_loss_pct': Decimal('0.05'), 'use_stop_loss': True, 'long_only': True, 'verbose': False, 'test_start_idx': 0}"
